,ID,Primary Type,Community Area,Year,Latitude,Longitude,FIPS,Tract,Block
117857,7853923,CRIMINAL DAMAGE,23.0,2010,41.89086577,-87.70640995,170318367001028,836700,1028
121329,7571726,CRIMINAL DAMAGE,68.0,2010,41.76508085,-87.65220593,170316814002000,681400,2000
186883,7659527,MOTOR VEHICLE THEFT,19.0,2010,41.92141576,-87.77806803,170311913011020,191301,1020
161863,7845661,CRIMINAL TRESPASS,39.0,2010,41.80929706,-87.59196703,170313907001005,390700,1005
235956,7735884,NARCOTICS,42.0,2010,41.77252649,-87.61180544,170314212001008,421200,1008
311727,7600752,THEFT,25.0,2010,41.90455809,-87.77301979,170312506003004,250600,3004
131603,7780030,CRIMINAL DAMAGE,30.0,2010,41.83758289,-87.7231465,170313017022008,301702,2008
21994,7434604,ASSAULT,55.0,2010,41.65480742,-87.54714808,170315501006034,550100,6034
320395,7519190,THEFT,24.0,2010,41.89589602,-87.67791339,170312430001000,243000,1000
102571,7775803,BURGLARY,64.0,2010,41.77513568,-87.75314091,170316407003014,640700,3014
62801,7527161,BATTERY,25.0,2010,41.89002297,-87.75880874,170312515002011,251500,2011
255744,7857243,OTHER OFFENSE,22.0,2010,41.92374535,-87.71263631,170312211003000,221100,3000
213485,7857328,NARCOTICS,24.0,2010,41.91073053,-87.69333509999998,170312407001021,240700,1021
365154,7437527,THEFT,49.0,2010,41.69237889,-87.62104615,170314914003004,491400,3004
43476,7816407,BATTERY,31.0,2010,41.85755601,-87.68417097,170318412002002,841200,2002
93059,7447814,BURGLARY,31.0,2010,41.85773891,-87.6700732,170313108001010,310800,1010
315138,7611660,THEFT,7.0,2010,41.91136705,-87.62640164,170310715003021,071500,3021
134988,7490763,CRIMINAL DAMAGE,17.0,2010,41.94776644,-87.79607964,170311703001006,170300,1006
300114,7447264,THEFT,8.0,2010,41.89469297,-87.64215874,170310818001003,081800,1003
11078,7320902,ASSAULT,23.0,2010,41.90085558,-87.72543903,170312312005007,231200,5007
101040,7618448,BURGLARY,4.0,2010,41.96643214,-87.67911767,170318308001005,830800,1005
246469,7454012,OTHER OFFENSE,76.0,2010,41.97645432,-87.90136461,170319800001010,980000,1010
224487,7824306,NARCOTICS,23.0,2010,41.89979058,-87.73479749,170318421001019,842100,1019
246733,7688731,OTHER OFFENSE,76.0,2010,41.980288,-87.88420724,170319800001056,980000,1056
328989,7842883,THEFT,6.0,2010,41.93317743,-87.64480111,170310634001007,063400,1007
310697,7759606,THEFT,24.0,2010,41.91076487,-87.65812092,170318423001021,842300,1021
242708,7458923,NARCOTICS,49.0,2010,41.69142501,-87.63871895,170314912003002,491200,3002
319261,7509259,THEFT,24.0,2010,41.91050544,-87.67631647,170312403001025,240300,1025
321204,7305019,THEFT,45.0,2010,41.73709431,-87.57299818,170314801001009,480100,1009
188413,7302696,MOTOR VEHICLE THEFT,21.0,2010,41.9326792,-87.72210498,170312105021005,210502,1005
153940,7828416,CRIMINAL DAMAGE,72.0,2010,41.70764486,-87.68004509,170317203003024,720300,3024
332463,7402964,THEFT,17.0,2010,41.94064401,-87.79700319,170311710003006,171000,3006
321888,7652566,THEFT,72.0,2010,41.72103385,-87.67561644,170317201001023,720100,1023
119475,7357917,CRIMINAL DAMAGE,60.0,2010,41.8265884,-87.64665987,170318399002034,839900,2034
52546,7531497,BATTERY,36.0,2010,41.82632683,-87.61029542,170313602001007,360200,1007
248011,7641285,OTHER OFFENSE,25.0,2010,41.87477217,-87.74505863,170312522025008,252202,5008
253231,7588990,OTHER OFFENSE,30.0,2010,41.84904557,-87.70882978,170313008001023,300800,1023
111931,7805249,BURGLARY,73.0,2010,41.7243534,-87.64086637,170317301002005,730100,2005
365434,7467099,THEFT,75.0,2010,41.68723706,-87.64830483,170317506001026,750600,1026
352232,7438388,THEFT,66.0,2010,41.77854387,-87.68972362,170316606002012,660600,2012
229485,7710273,NARCOTICS,61.0,2010,41.79890088,-87.65256673,170316120001011,612000,1011
99107,7503026,BURGLARY,70.0,2010,41.74594677,-87.71516168,170317004012024,700401,2024
366710,7670908,WEAPONS VIOLATION,49.0,2010,41.70435347,-87.62968465,170314910003009,491000,3009
277974,7567800,ROBBERY,24.0,2010,41.90845175,-87.67662041,170312414001006,241400,1006
57222,7326495,BATTERY,70.0,2010,41.74874411,-87.73502995,170317003013002,700301,3002
48141,7793415,BATTERY,60.0,2010,41.83765093,-87.64626640000002,170318398001002,839800,1002
215349,7399400,NARCOTICS,28.0,2010,41.87758587,-87.68312375,170318380001025,838000,1025
212378,7404201,NARCOTICS,71.0,2010,41.74854386,-87.66249867,170317106002003,710600,2003
314334,7486185,THEFT,24.0,2010,41.90916712,-87.67742865,170312414001005,241400,1005
127308,7634360,CRIMINAL DAMAGE,67.0,2010,41.76113031,-87.67693716,170316720004007,672000,4007
222221,7357649,NARCOTICS,74.0,2010,41.69131462,-87.71704338,170317403001022,740300,1022
96505,8546456,BURGLARY,7.0,2010,41.93119271,-87.66230452,170310705003003,070500,3003
306276,7476596,THEFT,8.0,2010,41.899552899999996,-87.62413703,170310812011004,081201,1004
361773,7364484,THEFT,48.0,2010,41.735994399999996,-87.58562949,170314802001000,480200,1000
50684,7687299,BATTERY,23.0,2010,41.90730941,-87.71300862,170312309003007,230900,3007
223464,7537106,NARCOTICS,16.0,2010,41.95443601,-87.71048205,170311605022019,160502,2019
306962,7743621,THEFT,23.0,2010,41.89790984,-87.72005647,170312312003000,231200,3000
46828,7834239,BATTERY,70.0,2010,41.74260068,-87.69593449,170317005014041,700501,4041
13327,7561233,ASSAULT,61.0,2010,41.80239666,-87.65994205,170316111002010,611100,2010
120605,7339243,CRIMINAL DAMAGE,29.0,2010,41.86857061,-87.69479114,170318433001002,843300,1002
351635,7543701,THEFT,42.0,2010,41.78210152,-87.586502,170314201001023,420100,1023
19316,7621123,ASSAULT,70.0,2010,41.74752412,-87.69744688,170317005014022,700501,4022
144034,7332695,CRIMINAL DAMAGE,64.0,2010,41.78215707,-87.78876004,170316404002027,640400,2027
88399,7623114,BURGLARY,49.0,2010,41.68884972,-87.63176109999999,170314913003005,491300,3005
218750,7321282,NARCOTICS,27.0,2010,41.87279572,-87.70404944,170318373001003,837300,1003
229290,7539604,NARCOTICS,61.0,2010,41.798984000000004,-87.66958284,170316117001003,611700,1003
187678,7605864,MOTOR VEHICLE THEFT,22.0,2010,41.92823582,-87.68208415,170318309001018,830900,1018
27948,7326965,BATTERY,25.0,2010,41.89177329,-87.7456923,170312517001021,251700,1021
61974,7390223,BATTERY,77.0,2010,41.97694517,-87.65500238,170310307061008,030706,1008
352980,7506005,THEFT,19.0,2010,41.92367262,-87.78630161,170318315001047,831500,1047
102305,7834718,BURGLARY,56.0,2010,41.79873605,-87.79297663,170315609004002,560900,4002
285538,7639852,ROBBERY,56.0,2010,41.79207762,-87.79573519,170315609006016,560900,6016
100431,7318205,BURGLARY,3.0,2010,41.96087462,-87.65631264,170318307001000,830700,1000
347651,7425882,THEFT,11.0,2010,41.98156606,-87.76957935,170311102001001,110200,1001
146345,7796454,CRIMINAL DAMAGE,1.0,2010,42.00023678,-87.66557864,170310106003007,010600,3007
178581,7516702,GAMBLING,69.0,2010,41.76171581,-87.59695737,170318418001001,841800,1001
313822,7761454,THEFT,24.0,2010,41.90917999,-87.6884204,170312411001004,241100,1004
278469,7861595,ROBBERY,29.0,2010,41.85568942,-87.72726914,170312925001017,292500,1017
232129,7516612,NARCOTICS,77.0,2010,41.98584617,-87.66321319,170310305003006,030500,3006
167023,7332199,DECEPTIVE PRACTICE,32.0,2010,41.887712,-87.61713965,170313201004002,320100,4002
296564,7701861,THEFT,25.0,2010,41.88460652,-87.76501581,170312520001008,252000,1008
260312,7351291,OTHER OFFENSE,25.0,2010,41.880289399999995,-87.7616133,170312519004014,251900,4014
353338,7773645,THEFT,10.0,2010,41.99963926,-87.7994071,170311002007005,100200,7005
145391,7416719,CRIMINAL DAMAGE,64.0,2010,41.77767637,-87.74226959,170316407001004,640700,1004
138349,7451152,CRIMINAL DAMAGE,14.0,2010,41.96593721,-87.72796457,170311405001000,140500,1000
353132,7607922,THEFT,17.0,2010,41.95689779999999,-87.78821611,170311701001002,170100,1002
34376,7299707,BATTERY,29.0,2010,41.86391462,-87.71656711,170318387001019,838700,1019
58156,7738174,BATTERY,15.0,2010,41.95344334,-87.74495705,170318317001022,831700,1022
334327,7590653,THEFT,17.0,2010,41.94433445,-87.78872748,170311710001004,171000,1004
211773,7477235,NARCOTICS,67.0,2010,41.76406216,-87.65955863,170316719001009,671900,1009
154692,7587936,CRIMINAL DAMAGE,49.0,2010,41.69566284,-87.61955627,170314909012008,490901,2008
79398,7736656,BATTERY,44.0,2010,41.75027946,-87.62297536,170314403005002,440300,5002
162667,7570422,CRIMINAL TRESPASS,19.0,2010,41.938568100000005,-87.76701787,170311904021000,190402,1000
107831,7559422,BURGLARY,43.0,2010,41.76528243,-87.5836547,170314305003001,430500,3001
126479,7308522,CRIMINAL DAMAGE,51.0,2010,41.7224901,-87.57356599,170315103002010,510300,2010
309975,7472667,THEFT,28.0,2010,41.88433506,-87.65810916,170318330002064,833000,2064
162652,7496210,CRIMINAL TRESPASS,77.0,2010,41.98395468,-87.66496906,170310305004011,030500,4011
127129,7450824,CRIMINAL DAMAGE,28.0,2010,41.88126054,-87.68024424,170318378002028,837800,2028
198777,7507893,MOTOR VEHICLE THEFT,48.0,2010,41.73484595,-87.57081176,170314801001021,480100,1021
260386,7510937,OTHER OFFENSE,25.0,2010,41.88029509,-87.76110283,170312519004013,251900,4013
231151,7732354,NARCOTICS,68.0,2010,41.79358154,-87.63413694,170318346004010,834600,4010
136017,7844230,CRIMINAL DAMAGE,74.0,2010,41.68393831,-87.72175582,170317404003012,740400,3012
142196,7518235,CRIMINAL DAMAGE,25.0,2010,41.89850817,-87.76431956,170312512001011,251200,1011
57199,10301972,BATTERY,61.0,2010,41.81164515,-87.64197017,170318426003007,842600,3007
4262,7588691,ASSAULT,23.0,2010,41.90164014,-87.72383002,170312312004003,231200,4003
48882,7332776,BATTERY,34.0,2010,41.83583731,-87.63404415,170313405001023,340500,1023
199217,7421383,MOTOR VEHICLE THEFT,73.0,2010,41.71858542,-87.64921006,170317304001020,730400,1020
204149,7850771,NARCOTICS,25.0,2010,41.87453923,-87.75484606,170312522013009,252201,3009
86695,7396324,BATTERY,53.0,2010,41.67517642,-87.63700857,170315305012004,530501,2004
149930,7668772,CRIMINAL DAMAGE,43.0,2010,41.75763901,-87.55631046,170314314002006,431400,2006
326457,7356028,THEFT,7.0,2010,41.92902888,-87.67438453,170310707002008,070700,2008
237956,7882617,NARCOTICS,69.0,2010,41.75985703,-87.60543062,170316909002010,690900,2010
213993,7495728,NARCOTICS,43.0,2010,41.76620396,-87.57979512,170314302002003,430200,2003
64651,7321419,BATTERY,68.0,2010,41.79190909,-87.65360149,170316805001008,680500,1008
5506,7427875,ASSAULT,24.0,2010,41.90994386,-87.67745009,170312414001007,241400,1007
12283,7572415,ASSAULT,3.0,2010,41.96477334,-87.6547822,170318307004000,830700,4000
8319,7670569,ASSAULT,30.0,2010,41.84364503,-87.72574599,170313018023015,301802,3015
63541,7599853,BATTERY,41.0,2010,41.79599053,-87.60274818,170314105001010,410500,1010
252124,7483325,OTHER OFFENSE,22.0,2010,41.91499577,-87.70689765,170312226001022,222600,1022
69482,7551661,BATTERY,25.0,2010,41.91279988,-87.78398433,170312504005009,250400,5009
27202,7385531,BATTERY,32.0,2010,41.87516556,-87.63364865,170318391002055,839100,2055
315780,7506656,THEFT,6.0,2010,41.9396806,-87.66986426,170310625001015,062500,1015
337366,7819809,THEFT,36.0,2010,41.82092273,-87.60498157,170318364003005,836400,3005
87431,7354463,BATTERY,55.0,2010,41.65130007,-87.54473185,170315501003006,550100,3006
359447,7864085,THEFT,69.0,2010,41.75217784,-87.61010936,170316914003009,691400,3009
31126,7588151,BATTERY,50.0,2010,41.70567778,-87.60094436,170315002001000,500200,1000
260049,7327089,OTHER OFFENSE,61.0,2010,41.79693682,-87.66344651,170316119001025,611900,1025
184104,7492177,MOTOR VEHICLE THEFT,29.0,2010,41.86534072,-87.72514412,170312909001011,290900,1011
269259,7644041,PROSTITUTION,27.0,2010,41.88102501,-87.70142023,170318369001007,836900,1007
359050,7677381,THEFT,70.0,2010,41.75259938,-87.70612272,170317001001003,700100,1003
347331,7708397,THEFT,13.0,2010,41.98003412,-87.71000462,170318318003002,831800,3002
272598,7569080,PUBLIC PEACE VIOLATION,16.0,2010,41.94087757,-87.72754374,170311613002012,161300,2012
19919,7614482,ASSAULT,46.0,2010,41.74051759,-87.55513187,170314603011006,460301,1006
109920,7794405,BURGLARY,70.0,2010,41.74926044,-87.6840502,170317005011008,700501,1008
178391,7743626,GAMBLING,61.0,2010,41.79701367,-87.66344937,170316119001025,611900,1025
27194,7381863,BATTERY,25.0,2010,41.87363294,-87.75743913,170312521023011,252102,3011
196767,7405911,MOTOR VEHICLE THEFT,69.0,2010,41.76661367,-87.63103182,170316903002016,690300,2016
253763,7766647,OTHER OFFENSE,66.0,2010,41.77373465,-87.6875501,170316608002000,660800,2000
347696,7462991,THEFT,25.0,2010,41.89486045,-87.76419399999999,170312515003006,251500,3006
4256,7582947,ASSAULT,73.0,2010,41.72032945,-87.65175199,170317304004002,730400,4002
103890,7708378,BURGLARY,40.0,2010,41.79222978,-87.61916067,170314004001015,400400,1015
168504,7690170,DECEPTIVE PRACTICE,3.0,2010,41.96538039,-87.65907415,170318307003007,830700,3007
37054,7571772,BATTERY,29.0,2010,41.86034547,-87.71524682,170312912002012,291200,2012
322874,7594030,THEFT,24.0,2010,41.91038642,-87.6828865,170312405001022,240500,1022
332404,7355134,THEFT,16.0,2010,41.9420005,-87.72973114,170311613004026,161300,4026
81821,7361806,BATTERY,44.0,2010,41.73537653,-87.60479115,170314407001009,440700,1009
37477,7814478,BATTERY,8.0,2010,41.91067631,-87.64918707,170318422001006,842200,1006
18458,7442221,ASSAULT,43.0,2010,41.75659798,-87.56268917,170314313023006,431302,3006
236840,7687647,NARCOTICS,43.0,2010,41.76687598,-87.57142231,170314301022005,430102,2005
205787,7481214,NARCOTICS,23.0,2010,41.89246985,-87.71988814,170312315006021,231500,6021
354444,7828740,THEFT,67.0,2010,41.77156864,-87.6615733,170316716001014,671600,1014
131363,7500441,CRIMINAL DAMAGE,66.0,2010,41.76446843,-87.69712565,170316611001003,661100,1003
116691,7677998,CRIMINAL DAMAGE,40.0,2010,41.79473127,-87.62027706,170314004001001,400400,1001
344634,7570737,THEFT,61.0,2010,41.80274303,-87.65630743,170316111002005,611100,2005
368288,7386665,WEAPONS VIOLATION,70.0,2010,41.74572979,-87.72489648,170317003012001,700301,2001
341549,7489814,THEFT,25.0,2010,41.90966425,-87.74272882,170318313001016,831300,1016
324311,7802605,THEFT,5.0,2010,41.95404022,-87.68654561,170310505001001,050500,1001
53130,7528798,BATTERY,58.0,2010,41.82360234,-87.68973485,170315801002018,580100,2018
331761,7522749,THEFT,23.0,2010,41.91010931,-87.70758835,170312309001000,230900,1000
300108,7444763,THEFT,35.0,2010,41.84211885,-87.61359673,170313501002005,350100,2005
191871,7635620,MOTOR VEHICLE THEFT,58.0,2010,41.81486727,-87.69563299,170315805023007,580502,3007
284347,7540357,ROBBERY,66.0,2010,41.782448200000005,-87.68373016,170318350002000,835000,2000
285414,7691635,ROBBERY,68.0,2010,41.76982938,-87.64453085,170316812004006,681200,4006
111714,7789857,BURGLARY,48.0,2010,41.73112214,-87.56098245,170314805001000,480500,1000
253392,7391023,OTHER OFFENSE,43.0,2010,41.7589917,-87.56607281,170314313021004,431302,1004
298941,7552658,THEFT,35.0,2010,41.83660077,-87.61677038,170313510003003,351000,3003
185903,7720647,MOTOR VEHICLE THEFT,31.0,2010,41.85498445,-87.67163599,170313109001012,310900,1012
24351,7963345,BATTERY,28.0,2010,41.88389611,-87.6520912,170318330001057,833000,1057
252745,7556458,OTHER OFFENSE,30.0,2010,41.85346839,-87.69914417,170318417001005,841700,1005
213991,7493006,NARCOTICS,29.0,2010,41.85658105,-87.7199853,170312924001003,292400,1003
97656,7795896,BURGLARY,66.0,2010,41.77349859,-87.70385886,170316605002007,660500,2007
335734,7599540,THEFT,62.0,2010,41.78604174,-87.71631670000001,170316204002014,620400,2014
360069,7554756,THEFT,44.0,2010,41.74853133,-87.60025593,170314401011009,440101,1009
282362,7790833,ROBBERY,25.0,2010,41.873185,-87.74379543,170312522023018,252202,3018
326497,7374560,THEFT,28.0,2010,41.86655741,-87.69154003,170318433001008,843300,1008
166741,7616656,DECEPTIVE PRACTICE,25.0,2010,41.8868435,-87.76509882,170312520001005,252000,1005
95642,7530908,BURGLARY,22.0,2010,41.92693986,-87.71217172,170312206022001,220602,2001
213745,7567403,NARCOTICS,25.0,2010,41.91205892,-87.75819969999999,170312503001020,250300,1020
286442,7866383,ROBBERY,69.0,2010,41.75625909,-87.62471994,170316912002027,691200,2027
46300,7368529,BATTERY,2.0,2010,41.99574815,-87.70111063,170310207022009,020702,2009
295478,7320147,THEFT,32.0,2010,41.88446682,-87.63426695,170318391001048,839100,1048
205489,7345079,NARCOTICS,38.0,2010,41.81491964,-87.6112858,170318360003012,836000,3012
147306,7403828,CRIMINAL DAMAGE,43.0,2010,41.77067614,-87.5825728,170314302004002,430200,4002
238164,7682159,NARCOTICS,43.0,2010,41.75842022,-87.56515234,170314313022008,431302,2008
111260,7769896,BURGLARY,48.0,2010,41.73587262,-87.5905478,170314802002004,480200,2004
296623,7717774,THEFT,8.0,2010,41.88796617,-87.6347907,170310818003026,081800,3026
71029,7531485,BATTERY,42.0,2010,41.77641659,-87.59732448,170318344003002,834400,3002
368483,7787166,WEAPONS VIOLATION,25.0,2010,41.88314461,-87.74393524,170312518003017,251800,3017
143440,7541676,CRIMINAL DAMAGE,15.0,2010,41.94032875,-87.77237595,170311512002007,151200,2007
142848,7824618,CRIMINAL DAMAGE,56.0,2010,41.79272576,-87.76283216,170315611001000,561100,1000
86219,7831206,BATTERY,53.0,2010,41.68415119,-87.65550199,170315303003014,530300,3014
201050,7583589,NARCOTICS,53.0,2010,41.67621352,-87.62173322,170315306003020,530600,3020
6201,7533932,ASSAULT,1.0,2010,42.0053107,-87.67458766,170310107023009,010702,3009
246901,7862565,OTHER OFFENSE,8.0,2010,41.89567514,-87.62856915,170310816002000,081600,2000
291725,7609244,THEFT,76.0,2010,41.97519532,-87.90592226,170319800001010,980000,1010
286736,7531977,ROBBERY,71.0,2010,41.74977721,-87.67312066,170317105004002,710500,4002
319316,7529158,THEFT,48.0,2010,41.72608689,-87.57757522,170314804003009,480400,3009
242611,7376170,NARCOTICS,49.0,2010,41.69317661,-87.6231207,170314909012026,490901,2026
188325,7748666,MOTOR VEHICLE THEFT,43.0,2010,41.76101739,-87.55633201,170314314001005,431400,1005
266780,7547165,OTHER OFFENSE,73.0,2010,41.72083641,-87.64198105,170317305004005,730500,4005
93803,7517613,BURGLARY,22.0,2010,41.916284399999995,-87.69819565,170312225001001,222500,1001
281513,7465245,ROBBERY,6.0,2010,41.95423076,-87.65211473,170318321003002,832100,3002
308206,7771571,THEFT,25.0,2010,41.90145455,-87.75207961,170312511004006,251100,4006
192649,7566138,MOTOR VEHICLE THEFT,57.0,2010,41.80763053,-87.71621962,170315704001000,570400,1000
49596,7353609,BATTERY,21.0,2010,41.93199529,-87.71025206,170312206024000,220602,4000
194732,7514186,MOTOR VEHICLE THEFT,56.0,2010,41.78849294,-87.7414552,170319801001008,980100,1008
275667,7733975,ROBBERY,23.0,2010,41.88905445,-87.7185693,170312315005020,231500,5020
77702,7353696,BATTERY,43.0,2010,41.75448796,-87.5570338,170314313011002,431301,1002
159291,7398785,CRIMINAL TRESPASS,25.0,2010,41.90982034,-87.78013034,170312504005018,250400,5018
349296,7311134,THEFT,56.0,2010,41.79580781,-87.76177065,170315607002038,560700,2038
87723,7307917,BURGLARY,28.0,2010,41.88377641,-87.64125184,170312801002022,280100,2022
240622,7397869,NARCOTICS,46.0,2010,41.74053406,-87.55391885,170314603011004,460301,1004
254332,7337539,OTHER OFFENSE,2.0,2010,42.01203294,-87.70125112,170310203013000,020301,3000
196097,7631115,MOTOR VEHICLE THEFT,68.0,2010,41.77543953,-87.63331485,170316809001000,680900,1000
179621,7296977,INTERFERENCE WITH PUBLIC OFFICER,61.0,2010,41.80053853,-87.65989915,170316119001013,611900,1013
282962,7826959,ROBBERY,25.0,2010,41.90955344,-87.75166448,170312508001001,250800,1001
125897,7816397,CRIMINAL DAMAGE,29.0,2010,41.85629906,-87.70538215,170318431002014,843100,2014
134371,7786833,CRIMINAL DAMAGE,17.0,2010,41.94567081,-87.83524516,170311705004014,170500,4014
