,ID,Primary Type,Arrest,Community Area,Year,Latitude,Longitude,FIPS,Tract,Block
3548899,2468846,CRIMINAL DAMAGE,False,25.0,2002,41.898919139,-87.748348617,170312511001008,251100,1008
352861,10656803,BATTERY,False,35.0,2016,41.832102221999996,-87.610090986,170313510001009,351000,1009
2635978,8892136,DECEPTIVE PRACTICE,False,41.0,2012,41.789164206,-87.60125259700001,170318362001017,836200,1017
2170142,7807886,CRIMINAL DAMAGE,False,49.0,2010,41.707095328,-87.628834415,170314907003026,490700,3026
4228391,3421465,NARCOTICS,True,27.0,2004,41.880493259,-87.702035042,170312712001008,271200,1008
3911284,2961415,THEFT,True,32.0,2003,41.88171846,-87.62776042600001,170313204001010,320400,1010
4223501,3413628,BATTERY,False,61.0,2004,41.796810166,-87.669520925,170316118002004,611800,2004
3179076,9860818,THEFT,False,63.0,2014,41.80169033,-87.703792065,170316303002000,630300,2000
2328502,8141440,OTHER OFFENSE,False,29.0,2011,41.850455293,-87.733385719,170318434001018,843400,1018
2264233,8032376,THEFT,False,2.0,2011,42.006316229,-87.686858931,170310204003007,020400,3007
576413,11075039,BATTERY,False,43.0,2017,41.764739071,-87.56127951100001,170314307001001,430700,1001
2169560,7806032,BURGLARY,False,63.0,2010,41.794145103000005,-87.703576199,170316303002018,630300,2018
1215084,4369484,THEFT,False,32.0,2005,41.888165132,-87.62293721200001,170313201002019,320100,2019
1143838,4056556,OTHER OFFENSE,False,14.0,2005,41.970087569,-87.72609767899999,170311403021008,140302,1008
5353748,5833479,BATTERY,False,49.0,2007,41.711971025,-87.60751304,170314908001013,490800,1013
5167754,5433548,THEFT,False,38.0,2007,41.803114375999996,-87.621053366,170313818002006,381800,2006
730623,2155777,THEFT,False,63.0,2002,41.791220341,-87.68884875799999,170318351001035,835100,1035
1643854,9589075,NARCOTICS,True,69.0,2014,41.777744971,-87.61556350000001,170314207005009,420700,5009
3194018,9895770,BATTERY,False,42.0,2014,41.780267983,-87.61396981799999,170314207005000,420700,5000
901555,2950399,BURGLARY,False,30.0,2003,41.844540705,-87.703023518,170313009002019,300900,2019
4405798,3736343,MOTOR VEHICLE THEFT,False,21.0,2004,41.937080283,-87.70020925700001,170312108001006,210800,1006
5767433,6704832,THEFT,False,24.0,2009,41.897079016,-87.67220804899999,170312422002015,242200,2015
4448708,3824445,CRIMINAL TRESPASS,True,27.0,2005,41.873699424,-87.704705156,170312712001038,271200,1038
1342331,8538787,OTHER OFFENSE,False,22.0,2012,41.919589615,-87.676932445,170318323001060,832300,1060
3458311,2321073,ASSAULT,True,6.0,2002,41.939968869,-87.650230307,170310621003009,062100,3009
4412856,3750366,THEFT,True,7.0,2005,41.92510186,-87.67199230700001,170310707002005,070700,2005
1582645,5736917,BURGLARY,False,21.0,2007,41.932891414000004,-87.69159210299999,170312109002001,210900,2001
4797659,4604182,THEFT,False,68.0,2006,41.784643177,-87.650986925,170316806001006,680600,1006
1068626,3696929,BATTERY,False,73.0,2004,41.706274252,-87.65010965,170317307002004,730700,2004
2907056,9325160,BATTERY,False,27.0,2013,41.88107271,-87.69664229600001,170318370002006,837000,2006
2394547,8241652,NARCOTICS,True,66.0,2011,41.761601636,-87.700287823,170316611003014,661100,3014
450176,10862472,BATTERY,False,68.0,2017,41.777307805,-87.645942981,170316810004011,681000,4011
4490857,3910007,ASSAULT,False,25.0,2005,41.875654715,-87.762789211,170312521022009,252102,2009
876551,2681503,BATTERY,False,23.0,2003,41.902580126,-87.731913541,170318421004008,842100,4008
2870970,9267337,BATTERY,False,32.0,2013,41.868165405,-87.62743954,170318390002004,839000,2004
4402729,3730413,MOTOR VEHICLE THEFT,False,49.0,2004,41.69355586,-87.637564635,170314911003020,491100,3020
3367862,2173448,CRIMINAL DAMAGE,False,24.0,2002,41.893288047,-87.670576001,170312432001010,243200,1010
1335966,8524517,BATTERY,False,40.0,2012,41.794402412,-87.620350386,170314004001001,400400,1001
5546674,6260909,NARCOTICS,True,66.0,2008,41.76453083,-87.69353651200001,170316609003002,660900,3002
4704329,4422490,OFFENSE INVOLVING CHILDREN,False,30.0,2005,41.840200071999995,-87.712236976,170313016002004,301600,2004
5170908,5440845,NARCOTICS,True,69.0,2007,41.764206589000004,-87.60324448799999,170318418002033,841800,2033
5181074,5467262,PUBLIC PEACE VIOLATION,True,30.0,2007,41.847074361,-87.711205225,170313007003002,300700,3002
5335560,5798093,BATTERY,False,25.0,2007,41.873934027,-87.75564461200001,170312521023011,252102,3011
2180442,7835705,CRIMINAL DAMAGE,False,64.0,2010,41.778569020999996,-87.786187324,170316404001026,640400,1026
2342696,8162287,BURGLARY,False,44.0,2011,41.748698768000004,-87.600261356,170314401011009,440101,1009
3881222,2918224,THEFT,False,1.0,2003,42.002531689,-87.66241635700001,170310105032001,010503,2001
5793758,6755380,BATTERY,False,63.0,2009,41.796226726,-87.68655054799999,170316305002004,630500,2004
3627246,2585512,THEFT,False,43.0,2003,41.759012808,-87.560215615,170314313022001,431302,2001
2362417,8192608,BATTERY,False,32.0,2011,41.867428687,-87.626342565,170313301001002,330100,1002
4923411,4859101,NARCOTICS,True,53.0,2006,41.679142585,-87.644393257,170315303001010,530300,1010
5666742,6506725,NARCOTICS,True,53.0,2008,41.677438409000004,-87.616580328,170315306001005,530600,1005
5978775,7125720,CRIMINAL TRESPASS,True,53.0,2009,41.679075731,-87.627496475,170315302002017,530200,2017
2660416,8932056,THEFT,True,25.0,2012,41.909307068000004,-87.80576669,170318109004012,810900,4012
2315989,8121142,WEAPONS VIOLATION,True,53.0,2011,41.670135865,-87.63804747100001,170315305032005,530503,2005
347170,10644960,NARCOTICS,True,26.0,2016,41.879747904,-87.72667465100001,170312607001004,260700,1004
1039269,3513100,DECEPTIVE PRACTICE,False,67.0,2004,41.793436846,-87.65485784100001,170316701001003,670100,1003
2194568,7922179,BATTERY,False,68.0,2011,41.789900308,-87.64990810100001,170316805002016,680500,2016
4718103,4450304,BATTERY,False,38.0,2005,41.818075262,-87.61167589899999,170313801001027,380100,1027
923003,3012870,THEFT,False,19.0,2003,41.929678643,-87.749846335,170311908001007,190800,1007
2075635,7645948,CRIMINAL DAMAGE,False,65.0,2010,41.770489176999995,-87.72081344,170316504005005,650400,5005
1463217,8740683,MOTOR VEHICLE THEFT,False,25.0,2012,41.893504998000004,-87.765344624,170312514001000,251400,1000
5066907,5186679,NARCOTICS,True,48.0,2006,41.725882802,-87.55806329100001,170314805002015,480500,2015
5912453,7003271,BATTERY,True,24.0,2009,41.909097275,-87.674336065,170312415003009,241500,3009
6031465,7225742,BURGLARY,False,44.0,2009,41.741593475,-87.604962711,170314401023006,440102,3006
5663338,6499313,CRIMINAL TRESPASS,False,44.0,2008,41.735857166,-87.624152861,170314406002003,440600,2003
5875835,6932502,THEFT,True,32.0,2009,41.883500186999996,-87.627876698,170313201001016,320100,1016
5099014,5260722,THEFT,False,39.0,2007,41.814162810999996,-87.60399434700001,170313903002009,390300,2009
2929460,9361513,BURGLARY,True,69.0,2013,41.761356770999996,-87.609119292,170316909003000,690900,3000
5048338,5142089,THEFT,False,70.0,2006,41.749460005,-87.72089612,170317004012009,700401,2009
4451728,3830497,PROSTITUTION,True,27.0,2005,41.878863783,-87.701147762,170312712001015,271200,1015
3800679,2799285,THEFT,False,34.0,2003,41.825134404,-87.63310031,170313406001022,340600,1022
5949552,7072881,THEFT,False,67.0,2009,41.791742289,-87.656027162,170316701001009,670100,1009
4167927,3324314,THEFT,False,8.0,2004,41.891990384,-87.61146150200001,170310814021003,081402,1003
4043263,3148854,THEFT,False,25.0,2003,41.910517015,-87.747952502,170312502002011,250200,2011
5035378,5112029,OTHER OFFENSE,False,68.0,2006,41.775564895,-87.64589560200001,170316810002002,681000,2002
5677698,6527584,CRIM SEXUAL ASSAULT,False,67.0,2008,41.778886273000005,-87.67269018200001,170316713001002,671300,1002
5204768,5526346,PUBLIC PEACE VIOLATION,True,30.0,2007,41.843690816999995,-87.73183778200001,170313018012014,301801,2014
1180510,7904715,BURGLARY,False,14.0,2011,41.962012410999996,-87.727854654,170311406011029,140601,1029
2915784,9338360,BATTERY,False,8.0,2013,41.890053025,-87.62870440200001,170310816001008,081600,1008
4509541,3957399,BATTERY,False,26.0,2005,41.886223185,-87.73905197,170312604001005,260400,1005
259186,10484796,BATTERY,True,68.0,2016,41.764467778000004,-87.64925069799999,170316814004001,681400,4001
113619,10213938,NARCOTICS,True,59.0,2015,41.829450029,-87.67037263799999,170315907001008,590700,1008
2844800,9224802,CRIMINAL TRESPASS,True,34.0,2013,41.853896156,-87.634761452,170318411001021,841100,1021
1401033,8634881,THEFT,False,15.0,2012,41.939509965,-87.76491817200001,170311511003010,151100,3010
3079939,9695899,CRIMINAL DAMAGE,False,68.0,2014,41.776902340999996,-87.64835600100001,170316810004015,681000,4015
3005995,9529955,ASSAULT,True,25.0,2014,41.913995227,-87.760721074,170312503004000,250300,4000
2159868,7777282,BATTERY,True,8.0,2010,41.902522915,-87.63140683,170310810001001,081000,1001
1830109,7108284,THEFT,False,67.0,2009,41.789619867,-87.665686173,170316703001005,670300,1005
3436782,2286340,THEFT,False,30.0,2002,41.851045423,-87.691280353,170313012001003,301200,1003
5209382,5538473,NARCOTICS,True,46.0,2006,41.736842677,-87.545825944,170314607001004,460700,1004
2312722,8116426,THEFT,False,45.0,2011,41.743970443,-87.58579712299999,170318343003000,834300,3000
54142,10101801,THEFT,True,75.0,2015,41.678519693,-87.662497935,170317505004003,750500,4003
2737919,9058401,THEFT,False,38.0,2013,41.80317932,-87.62267743299999,170313818002009,381800,2009
5645764,6462726,THEFT,False,44.0,2008,41.736734185,-87.59863509700001,170314401021009,440102,1009
4768660,4550051,THEFT,True,55.0,2006,41.680950591,-87.539651245,170315501005014,550100,5014
5049592,5144028,BURGLARY,False,21.0,2006,41.937419790999996,-87.702061966,170312107001005,210700,1005
6027022,7217287,MOTOR VEHICLE THEFT,False,43.0,2009,41.757630995,-87.58570824899999,170318342002024,834200,2024
4141538,3282019,CRIMINAL DAMAGE,False,56.0,2004,41.801640101,-87.74666326799999,170315603002021,560300,2021
1338040,8528997,ASSAULT,True,53.0,2012,41.678950597,-87.621889761,170315301002040,530100,2040
2556751,8762109,MOTOR VEHICLE THEFT,False,22.0,2012,41.914647142,-87.713451936,170312228001011,222800,1011
4859874,4724102,MOTOR VEHICLE THEFT,False,69.0,2006,41.765437182,-87.59826006700001,170318418002054,841800,2054
266692,10498702,CRIMINAL DAMAGE,False,49.0,2016,41.690371791,-87.612087181,170314914001009,491400,1009
5062538,5175966,ASSAULT,False,46.0,2006,41.741766301999995,-87.55757545899999,170314603013009,460301,3009
1928434,7419753,CRIMINAL DAMAGE,False,53.0,2010,41.679751143000004,-87.630681202,170315302005049,530200,5049
391454,10721401,CRIMINAL DAMAGE,False,67.0,2016,41.78827445,-87.663206679,170316702001031,670200,1031
3114666,9751006,THEFT,True,24.0,2014,41.910723622,-87.67800053,170312405001026,240500,1026
3616764,2570628,ASSAULT,False,8.0,2003,41.89537651,-87.632686147,170310817001007,081700,1007
373060,10690604,THEFT,False,37.0,2016,41.808074681,-87.633333805,170318356001014,835600,1014
319175,10591259,CRIMINAL DAMAGE,True,74.0,2016,41.69263531,-87.707013154,170317403003019,740300,3019
944847,3100981,BURGLARY,False,15.0,2003,41.952403165,-87.753021266,170311508005003,150800,5003
3137092,9788584,THEFT,False,33.0,2014,41.866342973,-87.621618551,170313301003000,330100,3000
854560,2696640,NARCOTICS,True,42.0,2003,41.774324493,-87.611884268,170314207003007,420700,3007
2016901,7555106,PROSTITUTION,True,58.0,2010,41.808007251999996,-87.712793785,170315804003016,580400,3016
5053891,5154772,ROBBERY,False,38.0,2006,41.803391597,-87.62106129799999,170313818002007,381800,2007
1921153,7408573,OTHER OFFENSE,False,3.0,2010,41.970281428,-87.657654526,170310312002007,031200,2007
3011285,9545320,THEFT,False,61.0,2014,41.800895218,-87.65382927,170316120001003,612000,1003
1850103,7278419,THEFT,False,42.0,2009,41.779930114,-87.59148045399999,170318439001017,843900,1017
42522,10080110,CRIMINAL DAMAGE,False,73.0,2015,41.714977223000005,-87.656258685,170317304004019,730400,4019
2445002,8342716,NARCOTICS,True,63.0,2011,41.792562923,-87.70230820399999,170316308001009,630800,1009
1659742,5945736,THEFT,False,22.0,2007,41.919863513,-87.69238404200001,170312214003001,221400,3001
1488989,4997656,CRIMINAL DAMAGE,False,28.0,2006,41.874381838000005,-87.64153679200001,170318419001056,841900,1056
1517435,5220194,THEFT,False,53.0,2007,41.683977989,-87.61523375700001,170315301001001,530100,1001
3898180,2942515,MOTOR VEHICLE THEFT,False,71.0,2003,41.756867295,-87.652692274,170317102004006,710200,4006
5381233,5897815,BATTERY,False,27.0,2007,41.872793247,-87.704600214,170318373001006,837300,1006
964459,3178664,BATTERY,True,30.0,2004,41.847630062,-87.703899742,170313009002012,300900,2012
1732550,6388635,DECEPTIVE PRACTICE,False,75.0,2008,41.696747164,-87.655878711,170317501003025,750100,3025
5753852,6678202,CRIMINAL TRESPASS,True,68.0,2008,41.790817896,-87.636370836,170318346001014,834600,1014
402920,10742576,NARCOTICS,True,27.0,2016,41.885480023,-87.71421872200001,170318368001025,836800,1025
2273578,8046685,OTHER OFFENSE,False,68.0,2011,41.768255659,-87.64204034299999,170316812001002,681200,1002
1337440,8527747,BURGLARY,False,69.0,2012,41.756613958,-87.61338007799999,170316914005002,691400,5002
2525190,8508740,BATTERY,False,43.0,2012,41.754480777,-87.584480414,170318342003006,834200,3006
1074986,3742184,CRIM SEXUAL ASSAULT,False,44.0,2005,41.750851342,-87.63028748200001,170316912002015,691200,2015
263963,10493143,CRIMINAL DAMAGE,False,19.0,2016,41.933999922,-87.763882919,170311903003006,190300,3006
2935379,9370742,BATTERY,False,71.0,2013,41.756834366,-87.652692622,170317102004006,710200,4006
4779983,4571640,OTHER OFFENSE,False,4.0,2006,41.979734704,-87.675524376,170310401001009,040100,1009
5667010,6507234,ASSAULT,False,24.0,2008,41.910239494,-87.694846269,170312410002000,241000,2000
4758621,4531461,BATTERY,False,56.0,2006,41.792425906999995,-87.777803874,170315608004019,560800,4019
952615,3127464,CRIMINAL TRESPASS,False,43.0,2004,41.757272101999995,-87.553192245,170314314002008,431400,2008
1692981,6194274,OTHER OFFENSE,False,22.0,2008,41.919102405,-87.717788621,170312209012004,220901,2004
3036210,9621101,ROBBERY,False,71.0,2014,41.753585879,-87.66027657299999,170317103001007,710300,1007
4960591,4936939,CRIMINAL DAMAGE,False,30.0,2006,41.845959506,-87.73325522799999,170313018012001,301801,2001
688035,11255858,BATTERY,False,32.0,2018,41.881556538000005,-87.627758535,170318391001080,839100,1080
3867588,2898520,BATTERY,True,42.0,2003,41.781776304,-87.605960056,170314205002007,420500,2007
1104000,3797248,ROBBERY,True,41.0,2005,41.795089976999996,-87.594529147,170314107001008,410700,1008
5315469,5757631,BATTERY,False,49.0,2007,41.71330073,-87.62846632600001,170314907001007,490700,1007
84241,10157317,THEFT,False,16.0,2015,41.96019869,-87.70944057700001,170311605011006,160501,1006
3957791,3027519,BATTERY,False,30.0,2003,41.839744011,-87.728076514,170313018032006,301803,2006
1418883,8662526,DECEPTIVE PRACTICE,True,37.0,2012,41.794533814,-87.631438536,170318346004005,834600,4005
4832168,4670588,BATTERY,False,25.0,2006,41.895943532,-87.746568655,170312510001032,251000,1032
788755,2325330,BATTERY,False,49.0,2002,41.721649818,-87.629503308,170318340001037,834000,1037
732160,2163936,OTHER OFFENSE,False,77.0,2002,41.988182041,-87.658156779,170310306012001,030601,2001
1248523,4555337,MOTOR VEHICLE THEFT,True,22.0,2006,41.927140889,-87.696272625,170312203002006,220300,2006
4509535,3957375,THEFT,False,24.0,2005,41.905918347,-87.665122382,170312416002002,241600,2002
2941307,9380418,THEFT,False,68.0,2013,41.764376817,-87.65288049200001,170316814002007,681400,2007
5311611,5572839,CRIMINAL DAMAGE,True,31.0,2007,41.853302945,-87.662300745,170313106003021,310600,3021
4534687,4024769,DECEPTIVE PRACTICE,True,41.0,2005,41.794828373,-87.580442725,170314110001002,411000,1002
4531041,4014455,CRIMINAL DAMAGE,False,52.0,2005,41.720405953000004,-87.537704393,170315202001003,520200,1003
5238281,5603368,NARCOTICS,True,69.0,2007,41.766788422,-87.62820005799999,170316903002019,690300,2019
3938158,11051210,OTHER OFFENSE,False,68.0,2017,41.763248776,-87.653321264,170316814002006,681400,2006
1286779,8353172,CRIMINAL DAMAGE,False,15.0,2011,41.93941898,-87.745218306,170311510024002,151002,4002
6070215,7315565,NARCOTICS,True,27.0,2009,41.871732887,-87.716547025,170312705001042,270500,1042
4522631,3990164,NARCOTICS,True,25.0,2005,41.873192906999996,-87.74319687399999,170318314001001,831400,1001
5748314,6666692,NARCOTICS,True,71.0,2008,41.746242343,-87.664545411,170317105001011,710500,1011
5401945,5936658,NARCOTICS,True,25.0,2007,41.909602478000004,-87.747813906,170312508001000,250800,1000
1335028,4703723,BATTERY,False,61.0,2006,41.801040034,-87.65140714200001,170316120001000,612000,1000
606616,11121201,THEFT,False,32.0,2017,41.879079395,-87.62434142299999,170313204001015,320400,1015
2830551,9203155,CRIMINAL TRESPASS,True,8.0,2013,41.893676531,-87.635628328,170310818002037,081800,2037
2848803,9231483,NARCOTICS,True,42.0,2013,41.779942378,-87.580708538,170314201001004,420100,1004
5620786,6410754,CRIMINAL DAMAGE,False,62.0,2008,41.789603430999996,-87.721372233,170316204003001,620400,3001
5778809,6725441,THEFT,False,29.0,2009,41.854975292,-87.71124245200001,170318414001001,841400,1001
5228349,5583528,THEFT,False,7.0,2007,41.911367051,-87.62640163799999,170310715003021,071500,3021
133930,10250626,BURGLARY,False,71.0,2015,41.748596101,-87.659232985,170317106001003,710600,1003
5023110,5083457,BATTERY,False,46.0,2006,41.747765234,-87.551486087,170314601003007,460100,3007
4057802,3171793,BATTERY,False,15.0,2004,41.939568516,-87.760135816,170311511002011,151100,2011
2363721,8194735,BATTERY,False,29.0,2011,41.867187554000004,-87.716388793,170318430001024,843000,1024
3265633,2001292,CRIMINAL DAMAGE,False,,2002,41.812827956999996,-87.709064335,170315804004003,580400,4003
4842532,4690322,BATTERY,True,71.0,2006,41.738748749,-87.638828435,170317109002027,710900,2027
386782,10713453,CRIMINAL DAMAGE,False,66.0,2016,41.773157388,-87.68591719,170316608001007,660800,1007
2330264,8143564,MOTOR VEHICLE THEFT,False,25.0,2011,41.878529181,-87.75046609,170312522012000,252201,2000
3946714,11061570,ASSAULT,False,32.0,2017,41.88635374,-87.620691382,170313201002032,320100,2032
4417036,3758167,MOTOR VEHICLE THEFT,False,57.0,2005,41.808735492,-87.721164505,170315701001020,570100,1020
1479445,4927224,CRIMINAL DAMAGE,False,14.0,2006,41.964733996999996,-87.70425227700001,170311408001008,140800,1008
1320638,4773853,BATTERY,False,24.0,2006,41.902437713000005,-87.687011559,170312424001001,242400,1001
909468,2974416,THEFT,False,31.0,2003,41.859567666,-87.669786325,170318429004104,842900,4104
4045642,3152599,BATTERY,False,59.0,2004,41.830426,-87.672105462,170315906001001,590600,1001
1672584,6037673,THEFT,True,8.0,2008,41.893646656,-87.63117714299999,170310817002006,081700,2006
3009000,9537578,ASSAULT,False,44.0,2014,41.747063370999996,-87.59900471700001,170314401013000,440101,3000
4578095,4135669,THEFT,True,69.0,2005,41.752130519,-87.605224736,170316915003005,691500,3005
5731682,6632999,ASSAULT,False,31.0,2008,41.857572781,-87.640084477,170318432002002,843200,2002
3302680,2065560,MOTOR VEHICLE THEFT,False,,2002,41.804993308,-87.745528669,170315603001016,560300,1016
3421296,2261177,BURGLARY,True,53.0,2002,41.677167335,-87.625090399,170315305014007,530501,4007
1925096,7414743,ASSAULT,False,42.0,2010,41.775969213,-87.59731493299999,170318344003002,834400,3002
4796672,4602321,BATTERY,False,49.0,2006,41.705180875,-87.636212506,170314911001012,491100,1012
4917593,4846779,THEFT,False,68.0,2006,41.770577359,-87.649841973,170316811004002,681100,4002
282747,10528701,ROBBERY,False,25.0,2016,41.876552738,-87.765134908,170312521011023,252101,1023
990082,7092359,THEFT,False,34.0,2009,41.855660537,-87.633380426,170318411001019,841100,1019
2121437,7714344,MOTOR VEHICLE THEFT,False,22.0,2010,41.915420184,-87.71994029700001,170312229001007,222900,1007
684613,11252785,BATTERY,False,44.0,2018,41.751270583,-87.60593808200001,170316914002012,691400,2012
299019,10556405,PUBLIC PEACE VIOLATION,False,15.0,2016,41.957882518000005,-87.755574561,170311502001006,150200,1006
3420621,2260091,BATTERY,False,26.0,2002,41.87604214,-87.736429121,170312605001018,260500,1018
3824208,2832382,BATTERY,False,29.0,2003,41.862864481,-87.714187307,170312912002007,291200,2007
3518171,2418292,BATTERY,True,25.0,2002,41.908115185999996,-87.76586905100001,170312506001005,250600,1005
1602760,9472136,THEFT,False,71.0,2014,41.752310015,-87.65425398200001,170317107001000,710700,1000
4932233,4877679,THEFT,False,8.0,2006,41.892753031,-87.62419389600001,170310814032006,081403,2006
4303003,3542732,BATTERY,False,48.0,2004,41.727170201999996,-87.58543874799999,170314804004015,480400,4015
715080,2069510,BATTERY,False,,2002,41.979649551,-87.680799226,170310401001019,040100,1019
3379652,2192916,BATTERY,False,26.0,2002,41.87883089,-87.72867356100001,170312607001009,260700,1009
1893069,7364725,NARCOTICS,True,68.0,2010,41.775434921999995,-87.64710680700001,170316810002004,681000,2004
405371,10746308,MOTOR VEHICLE THEFT,False,23.0,2016,41.905528577,-87.71050579899999,170312309002003,230900,2003
3147587,9808425,BATTERY,False,39.0,2014,41.812244589,-87.604430616,170313903002014,390300,2014
2629821,8882592,THEFT,True,44.0,2012,41.742710224,-87.63408818100001,170317109002000,710900,2000
1891584,7362648,ASSAULT,False,35.0,2010,41.845073131999996,-87.62531155299999,170318392002003,839200,2003
6006759,7180464,NARCOTICS,True,58.0,2009,41.818585099,-87.69452488399999,170315805012008,580501,2008
1598736,9461489,PUBLIC PEACE VIOLATION,True,65.0,2014,41.778503146,-87.71784814799999,170316503021004,650302,1004
3654685,2625282,THEFT,False,32.0,2003,41.885503844,-87.62793544799999,170318391001037,839100,1037
1444439,8703087,THEFT,False,49.0,2012,41.688886269,-87.62831552600001,170314913003000,491300,3000
3953074,3021034,OTHER OFFENSE,False,1.0,2003,42.00478896,-87.663621511,170310105022009,010502,2009
1634831,1940757,THEFT,False,,2002,41.878123916,-87.633208786,170318391001099,839100,1099
172016,10320337,WEAPONS VIOLATION,True,49.0,2015,41.69037437,-87.61820880299999,170314914003000,491400,3000
5964003,7099021,MOTOR VEHICLE THEFT,False,46.0,2009,41.745706705,-87.551441439,170314601004007,460100,4007
5507891,6181128,CRIMINAL DAMAGE,False,51.0,2008,41.716641451,-87.550995359,170315101002032,510100,2032
2235482,7988780,CRIMINAL DAMAGE,False,67.0,2011,41.779429017,-87.66593487799999,170316707002016,670700,2016
3754881,10829219,DECEPTIVE PRACTICE,False,2.0,2016,42.013092021999995,-87.684983569,170310201001022,020100,1022
176328,10327171,ROBBERY,False,29.0,2015,41.866235210999996,-87.720473094,170318387001005,838700,1005
3898371,2942794,THEFT,False,43.0,2003,41.756746185,-87.562691066,170314313023006,431302,3006
5767376,6704710,THEFT,False,5.0,2009,41.939757416,-87.690604386,170318437001023,843700,1023
2572420,8793830,THEFT,False,60.0,2012,41.83351554,-87.64860034700001,170318397003020,839700,3020
1715679,10023775,OTHER OFFENSE,True,28.0,2015,41.877184166,-87.686340752,170312808001018,280800,1018
104324,10196368,THEFT,False,8.0,2015,41.901073698000005,-87.63136393,170310810003001,081000,3001
3432032,2278458,NARCOTICS,True,25.0,2002,41.896785353,-87.75129184,170312511002004,251100,2004
1965400,7475252,CRIMINAL DAMAGE,False,66.0,2010,41.786513981,-87.686912186,170318351003018,835100,3018
1146779,4134597,NARCOTICS,True,38.0,2005,41.810135369,-87.621236025,170313815001002,381500,1002
2344238,8164659,ASSAULT,False,22.0,2011,41.929494816,-87.68391615799999,170318309001017,830900,1017
2785608,9132734,BATTERY,False,69.0,2013,41.761772852,-87.605478606,170316909002000,690900,2000
1959609,7466897,THEFT,False,25.0,2010,41.898508168,-87.764319559,170312512001011,251200,1011
3274154,2016052,THEFT,False,,2002,41.88361118,-87.707130873,170318368002011,836800,2011
1784300,6670950,OTHER OFFENSE,False,17.0,2008,41.947524822,-87.782730552,170311702002006,170200,2006
3744461,2750760,THEFT,True,7.0,2003,41.927998524,-87.673208159,170310707002006,070700,2006
437993,10813775,BATTERY,False,25.0,2017,41.895854992,-87.755627082,170312512002011,251200,2011
3899393,2944380,THEFT,False,53.0,2003,41.671915346999995,-87.640509957,170315305012022,530501,2022
1052051,3589177,CRIMINAL DAMAGE,False,68.0,2004,41.791389038,-87.637783786,170318346001012,834600,1012
2358868,8187641,THEFT,False,28.0,2011,41.875005515,-87.647147915,170318419001018,841900,1018
4807458,4622773,DECEPTIVE PRACTICE,False,42.0,2006,41.773892091,-87.58630763,170318439002014,843900,2014
3163715,9834848,WEAPONS VIOLATION,True,28.0,2014,41.876915799,-87.67965691200001,170318380002012,838000,2012
2908422,9327332,BURGLARY,False,17.0,2013,41.938839641,-87.806776675,170311710006025,171000,6025
3729813,2732220,BATTERY,False,69.0,2003,41.76471549,-87.6334241,170316911004007,691100,4007
5094835,5250343,THEFT,False,2.0,2007,41.994246188000005,-87.68084511200001,170310209022002,020902,2002
3070867,9681461,CRIMINAL DAMAGE,False,67.0,2014,41.765000221,-87.657606089,170318349001009,834900,1009
550428,11033536,BATTERY,False,61.0,2017,41.80625181,-87.655181131,170316110001006,611000,1006
615495,11134578,OTHER OFFENSE,False,75.0,2017,41.694657291,-87.68124936,170317503002000,750300,2000
3525454,2430133,OTHER OFFENSE,False,3.0,2002,41.969762615,-87.65483589200001,170310313004006,031300,4006
4380071,3684990,THEFT,False,19.0,2004,41.935954519,-87.75742273,170311903002011,190300,2011
3989464,3072884,WEAPONS VIOLATION,True,71.0,2003,41.739226975,-87.643960281,170317110002024,711000,2024
5852706,6884265,THEFT,False,5.0,2009,41.945668876999996,-87.68094736200001,170310508001012,050800,1012
5616043,6401231,THEFT,False,76.0,2008,41.976290414,-87.905227221,170319800001010,980000,1010
5418863,5977898,THEFT,False,28.0,2007,41.880762866,-87.68152354,170318380001002,838000,1002
788158,2321999,BATTERY,False,23.0,2002,41.890463519,-87.719833886,170312315005018,231500,5018
3349321,2143214,BATTERY,False,25.0,2002,41.905068431,-87.74716471299999,170318313001029,831300,1029
5210884,5542005,BURGLARY,False,70.0,2007,41.751216002,-87.68287976299999,170317001002008,700100,2008
2650314,8914698,BATTERY,False,4.0,2012,41.975946518,-87.68544873100001,170310401003018,040100,3018
577586,11076691,NARCOTICS,True,51.0,2017,41.700392259000004,-87.56399046799999,170318388002054,838800,2054
5835978,6850714,BURGLARY,False,15.0,2009,41.961734895,-87.76481995700001,170311503006005,150300,6005
2386135,8228413,CRIMINAL TRESPASS,False,3.0,2011,41.968071256,-87.667330371,170310318001000,031800,1000
3575256,2510131,MOTOR VEHICLE THEFT,False,59.0,2002,41.834037818,-87.67455617899999,170318404001014,840400,1014
3041258,9629426,CRIMINAL DAMAGE,False,11.0,2014,41.96798071,-87.762605945,170311105021024,110502,1024
2548564,8744934,THEFT,False,32.0,2012,41.86830378,-87.625844625,170313206001010,320600,1010
4940898,4895069,THEFT,False,3.0,2006,41.954557935,-87.64990910200001,170310321005006,032100,5006
3171922,9850170,DECEPTIVE PRACTICE,False,6.0,2014,41.943122315,-87.64936593799999,170310621001006,062100,1006
3750677,2759284,THEFT,False,23.0,2003,41.902607515999996,-87.730333729,170312306002011,230600,2011
4550357,4064673,ROBBERY,False,29.0,2005,41.860040167,-87.717672584,170318387004005,838700,4005
