Date,Mean Temperature,Max Temperature,Min Temperature,Heating Degree Days, Dew Point, Average Humidity, Max Humidity, Minimum Humidity, Precipitation, Sea Level Pressure, Average Wind Speed, Maximum Wind Speed, Visibility, Events
2016-06-12,69,79,59,0,43,49,74,23,0,30.11,N/A,26,10,
2016-06-13,70,86,54,0,51,59,86,32,0.02,29.98,N/A,15,10,
2016-06-14,76,87,64,0,63,67,82,51,T,29.83,N/A,18,10,
2016-06-15,79,90,68,0,68,71,97,44,0.3,29.73,N/A,24,9,Rain Thunderstorm
2016-06-16,70,77,63,0,60,71,84,58,T,29.84,N/A,22,10,
2016-06-17,73,85,61,0,53,60,90,29,0,30.05,N/A,15,10,
2016-06-18,73,87,58,0,52,50,72,27,0,30.19,N/A,16,10,
2016-06-19,76,89,62,0,58,54,73,34,0,30.16,N/A,17,10,
2016-06-20,82,93,70,0,64,53,71,34,T,30.02,N/A,24,10,Rain
2016-06-21,74,84,64,0,50,48,67,28,0,29.97,N/A,21,10,
2016-06-22,72,76,67,0,64,77,100,53,1.31,29.83,N/A,36,8,Fog Rain Thunderstorm
2016-06-23,71,78,64,0,64,84,100,67,0,29.86,N/A,16,7,Fog
2016-06-24,72,82,62,0,57,63,84,42,0,30.05,N/A,15,10,
2016-06-25,77,89,65,0,65,69,87,50,0,30.03,N/A,18,10,
2016-06-26,81,90,72,0,66,61,87,34,0.03,29.98,N/A,17,10,Rain
2016-06-27,80,90,69,0,60,57,84,29,0,30.01,N/A,24,10,
2016-06-28,64,71,57,1,53,55,81,28,0,30.13,N/A,21,10,
2016-06-29,68,81,55,0,49,60,86,33,0,30.1,N/A,14,10,
2016-06-30,68,78,57,0,53,59,78,40,T,29.98,N/A,17,10,
2016-07-01,66,72,59,0,54,71,93,48,0,30.04,N/A,20,10,
2016-07-02,65,76,54,0,48,58,83,33,0,30.14,N/A,17,10,
2016-07-03,66,77,55,0,54,62,86,38,0,30.04,N/A,18,10,
2016-07-04,73,79,66,0,62,73,84,61,0,29.87,N/A,13,9,
2016-07-05,77,87,66,0,65,72,93,51,0,29.86,N/A,14,10,
2016-07-06,78,88,67,0,67,72,93,50,0.87,29.83,N/A,43,8,Rain Thunderstorm
2016-07-07,77,84,70,0,69,78,93,62,1.05,29.81,N/A,18,8,Rain
2016-07-08,77,86,68,0,66,69,100,37,0,29.81,N/A,25,5,Fog
2016-07-09,72,79,65,0,58,66,81,50,0,30,N/A,18,10,
2016-07-10,71,82,60,0,58,62,84,40,0,30.03,N/A,16,10,
2016-07-11,80,90,69,0,68,67,78,55,0,29.92,N/A,22,10,
2016-07-12,81,88,74,0,68,67,87,46,0,29.83,N/A,21,10,
2016-07-13,76,84,68,0,69,81,97,65,0.06,29.85,N/A,26,10,Rain Thunderstorm
2016-07-14,78,88,67,0,62,64,93,35,0,29.85,N/A,30,10,
2016-07-15,68,75,60,0,59,74,90,57,0.14,30.01,N/A,15,8,Rain
2016-07-16,67,77,57,0,55,67,93,40,0,30.11,N/A,15,10,
2016-07-17,72,83,61,0,64,72,85,58,0.25,30,N/A,25,9,Rain Thunderstorm
2016-07-18,80,88,71,0,65,65,93,36,0,30.11,N/A,13,10,
2016-07-19,80,91,68,0,63,64,87,40,0,30.19,N/A,14,10,
2016-07-20,79,88,69,0,67,71,90,51,0,30.15,N/A,13,10,
2016-07-21,82,91,72,0,72,77,94,59,1.03,30.03,N/A,28,8,Rain Thunderstorm
2016-07-22,81,90,72,0,71,76,93,59,0.01,29.98,N/A,28,10,Rain
2016-07-23,81,91,70,0,72,76,93,59,1.11,29.96,N/A,32,8,Rain Thunderstorm
2016-07-24,82,93,71,0,71,79,93,64,0.94,29.88,N/A,29,9,Rain Thunderstorm
2016-07-25,81,89,72,0,65,63,87,38,0,29.97,N/A,14,10,
2016-07-26,79,88,69,0,63,64,84,43,0,30.02,N/A,12,10,
2016-07-27,79,89,68,0,63,62,84,40,0,29.96,N/A,14,10,
2016-07-28,77,84,70,0,69,79,93,65,0.66,29.89,N/A,17,8,Rain Thunderstorm
2016-07-29,76,81,70,0,68,83,97,69,0.11,29.92,N/A,17,9,Rain Thunderstorm
2016-07-30,73,78,68,0,65,77,90,64,0,29.97,N/A,16,10,
2016-07-31,73,81,65,0,64,74,93,54,0,30.02,N/A,13,10,
2016-08-01,75,84,65,0,65,74,93,54,0,30.06,N/A,15,10,
2016-08-02,77,87,67,0,66,68,90,46,0,30.06,N/A,14,10,
2016-08-03,80,90,69,0,66,65,84,46,0,30.03,N/A,14,10,
2016-08-04,81,91,70,0,66,66,90,41,0.02,29.93,N/A,26,10,Rain
2016-08-05,79,86,72,0,67,66,87,44,T,29.88,N/A,16,10,Rain
2016-08-06,75,84,66,0,59,61,81,40,0,29.96,N/A,14,10,
2016-08-07,73,83,62,0,60,63,90,36,0,30.03,N/A,15,10,
2016-08-08,78,84,72,0,61,58,73,43,0,30.02,N/A,16,10,
2016-08-09,78,88,67,0,61,59,79,39,0,29.99,N/A,12,10,
2016-08-10,79,89,69,0,66,66,84,48,0,30.04,N/A,15,10,
2016-08-11,83,92,73,0,70,69,87,51,0,29.92,N/A,26,10,
2016-08-12,79,83,74,0,73,85,100,70,0.96,29.82,N/A,17,7,Rain Thunderstorm
2016-08-13,78,84,72,0,70,78,100,55,T,29.79,N/A,20,9,
2016-08-14,76,87,65,0,64,68,93,42,0,30,N/A,13,10,
2016-08-15,73,78,67,0,67,80,93,67,T,30.01,N/A,20,10,
2016-08-16,80,88,71,0,67,66,93,39,0.02,30,N/A,13,10,Rain
2016-08-17,79,88,70,0,66,68,90,46,0.05,30.05,N/A,17,10,
2016-08-18,78,85,70,0,70,77,93,61,0.75,30.01,N/A,22,8,Rain Thunderstorm
2016-08-19,75,84,66,0,66,71,87,55,0.07,29.89,N/A,29,10,Rain Thunderstorm
2016-08-20,72,80,63,0,67,78,93,62,0.47,29.67,N/A,29,9,Rain Thunderstorm
2016-08-21,67,76,58,0,54,67,93,41,0,29.91,N/A,20,10,
2016-08-22,67,78,56,0,53,63,86,40,0,30.14,N/A,14,10,
2016-08-23,71,81,60,0,60,71,90,51,0,30.15,N/A,20,10,
2016-08-24,77,84,70,0,69,79,93,65,0.23,29.97,N/A,25,8,Rain
2016-08-25,76,85,67,0,68,72,93,51,0.09,30,N/A,13,10,Rain Thunderstorm
2016-08-26,74,81,66,0,61,68,87,48,0.14,30.12,N/A,14,10,Rain Thunderstorm
2016-08-27,76,84,67,0,69,83,100,65,0.84,30.05,N/A,15,8,Rain
2016-08-28,77,83,71,0,69,78,93,63,0,30.16,N/A,15,10,Thunderstorm
2016-08-29,78,86,70,0,70,77,97,57,0.43,30.2,N/A,17,8,Rain Thunderstorm
2016-08-30,77,84,70,0,70,80,100,59,0.19,30.11,N/A,25,8,Rain Thunderstorm
2016-08-31,70,76,63,0,60,67,90,43,0,30.06,N/A,22,10,
2016-09-01,68,73,62,0,57,69,84,53,T,30.17,N/A,24,10,
2016-09-02,68,74,62,0,55,65,84,46,0,30.23,N/A,16,10,
2016-09-03,66,76,56,0,56,70,93,46,0,30.19,N/A,13,10,
2016-09-04,70,80,59,0,57,68,90,45,0,30.15,N/A,17,10,
2016-09-05,75,87,62,0,65,70,90,50,0,30.07,N/A,23,10,
2016-09-06,83,91,75,0,72,70,87,52,T,30.02,N/A,21,10,
2016-09-07,82,89,74,0,72,70,85,55,0.39,29.95,N/A,29,9,Rain Thunderstorm
2016-09-08,76,82,70,0,70,78,93,62,0.05,29.87,N/A,18,10,Rain
2016-09-09,72,81,63,0,65,75,93,57,T,29.91,N/A,18,10,
2016-09-10,66,73,59,0,60,71,93,49,0.01,29.88,N/A,26,9,Rain
2016-09-11,64,76,51,1,51,65,93,36,0,30.15,N/A,13,10,
2016-09-12,67,79,54,0,53,63,86,39,0,30.08,N/A,20,10,
2016-09-13,75,85,65,0,61,67,87,47,T,30.04,N/A,16,10,Rain
2016-09-14,69,74,64,0,58,70,93,46,0.09,30.21,N/A,14,10,Rain
2016-09-15,69,78,60,0,58,69,90,47,0,30.18,N/A,16,10,
2016-09-16,74,83,65,0,62,69,79,58,0.01,29.96,N/A,24,10,
2016-09-17,74,82,64,0,61,70,93,31,0.04,29.9,N/A,18,9,Rain
2016-09-18,69,81,57,0,55,65,90,39,0,29.96,N/A,9,10,
2016-09-19,72,88,56,0,53,53,80,25,0,30,N/A,20,10,
2016-09-20,75,83,66,0,55,60,93,26,T,30.13,N/A,16,10,Rain
2016-09-21,70,74,65,0,63,83,93,73,0.55,30.16,N/A,30,9,Rain Thunderstorm
2016-09-22,73,81,64,0,64,76,93,58,T,30.04,N/A,13,10,
2016-09-23,70,73,67,0,65,82,90,73,T,30.08,N/A,17,9,
2016-09-24,70,74,66,0,62,78,87,68,0,30.15,N/A,14,10,
2016-09-25,74,85,63,0,63,74,93,55,0.01,30,N/A,23,10,Rain
2016-09-26,63,69,56,2,41,49,72,25,T,29.95,N/A,29,10,Rain
2016-09-27,61,70,51,4,37,49,72,26,0,29.8,N/A,28,10,
2016-09-28,55,60,50,10,49,72,86,57,0.31,29.94,N/A,28,9,Rain Thunderstorm
2016-09-29,62,65,59,3,57,84,90,78,0.2,30.16,N/A,24,9,Rain
2016-09-30,62,64,60,3,59,87,90,84,0.1,30.12,N/A,20,8,Rain
2016-10-01,61,64,57,4,58,92,100,84,0.94,30,N/A,14,7,Rain Thunderstorm
2016-10-02,61,65,56,4,57,87,100,73,0.03,30.05,N/A,12,7,Fog Rain
2016-10-03,62,67,57,3,56,78,93,63,0,30.09,N/A,9,10,
2016-10-04,68,75,60,0,56,70,90,49,0,30.03,N/A,16,10,
2016-10-05,70,80,59,0,57,63,84,42,T,29.95,N/A,20,10,
2016-10-06,66,74,58,0,63,87,100,73,0.25,30.06,N/A,15,9,Rain Thunderstorm
2016-10-07,59,70,47,6,52,71,90,52,T,30.07,N/A,22,10,
2016-10-08,53,65,40,12,39,62,83,40,0,30.26,N/A,18,10,
2016-10-09,55,63,47,10,46,70,89,51,0,30.32,N/A,16,10,
2016-10-10,58,71,45,7,46,72,100,44,0,30.3,N/A,12,10,
2016-10-11,64,73,54,1,50,64,86,41,T,30.13,N/A,23,10,Rain
2016-10-12,57,69,45,8,53,72,87,56,0.14,30,N/A,24,8,Rain Thunderstorm
2016-10-13,48,57,38,17,35,64,86,41,0,30.28,N/A,15,10,
2016-10-14,52,66,38,13,41,68,92,44,0,30.22,N/A,18,10,
2016-10-15,62,70,53,3,56,83,93,73,T,29.99,N/A,26,8,Rain
2016-10-16,69,72,65,0,63,85,93,76,0.29,29.87,N/A,18,9,Rain Thunderstorm
2016-10-17,75,82,67,0,64,72,93,51,0,29.61,N/A,31,10,
2016-10-18,66,76,55,0,56,60,78,41,0,29.68,N/A,26,10,
2016-10-19,60,71,49,5,46,61,83,38,0.02,30.07,N/A,14,10,Rain
2016-10-20,51,56,45,14,44,75,89,60,0,30.13,N/A,22,10,
2016-10-21,46,54,37,19,32,60,76,44,0,30.16,N/A,20,10,
2016-10-22,49,60,37,16,35,62,80,43,0,30.07,N/A,15,10,
2016-10-23,57,73,41,8,43,63,100,26,0,29.96,N/A,25,10,
2016-10-24,49,59,39,16,40,65,83,47,0,30.32,N/A,18,10,
2016-10-25,45,54,36,20,38,68,86,50,T,30.41,N/A,17,10,Rain
2016-10-26,48,51,45,17,44,81,100,61,1.6,30.08,N/A,30,5,Rain Thunderstorm
2016-10-27,47,51,42,18,41,83,100,66,T,30.17,N/A,18,9,
2016-10-28,52,65,38,13,47,86,100,71,0,30.11,N/A,24,10,
2016-10-29,64,71,56,1,57,82,93,70,0,29.92,N/A,21,10,
2016-10-30,49,56,41,16,48,82,93,71,0.5,30.11,N/A,21,9,Rain Thunderstorm
2016-10-31,48,58,38,17,43,77,93,61,0,30.07,N/A,16,10,
2016-11-01,68,75,61,0,57,69,84,53,T,29.9,N/A,21,10,
2016-11-02,60,65,55,5,57,88,97,78,0.18,30.09,N/A,18,6,Rain Thunderstorm
2016-11-03,58,67,48,7,50,73,100,45,0,30.2,N/A,13,6,
2016-11-04,52,63,40,13,43,72,96,48,0,30.39,N/A,12,10,
2016-11-05,56,68,43,9,45,71,89,52,0,30.32,N/A,14,10,
2016-11-06,56,69,42,9,46,72,100,44,0,30.33,N/A,9,10,
2016-11-07,54,66,42,11,42,70,96,43,0,30.28,N/A,13,10,
2016-11-08,56,63,49,9,44,65,83,46,0.03,30.2,N/A,21,10,Rain
2016-11-09,50,58,41,15,34,58,79,36,0,30.29,N/A,16,10,
2016-11-10,52,63,41,13,36,55,70,39,0,30.05,N/A,24,10,
2016-11-11,45,52,37,20,34,63,79,46,T,30.32,N/A,26,10,
2016-11-12,42,52,31,23,31,69,89,48,0,30.38,N/A,15,10,
2016-11-13,46,56,35,19,31,55,75,35,0,30.12,N/A,20,10,
2016-11-14,51,60,41,14,38,73,92,53,0,29.9,N/A,15,10,
2016-11-15,46,54,38,19,43,86,100,71,0,29.88,N/A,9,5,Fog
2016-11-16,50,60,39,15,42,78,100,55,0,29.92,N/A,12,8,
2016-11-17,58,72,44,7,47,70,92,47,0,29.79,N/A,23,9,
2016-11-18,53,66,39,12,46,68,84,52,0.2,29.78,N/A,30,9,Rain Thunderstorm
2016-11-19,34,39,28,31,21,61,75,47,0.01,30.15,N/A,31,10,Snow
2016-11-20,29,35,23,36,15,58,68,47,0,30.33,N/A,22,10,
2016-11-21,32,41,22,33,19,58,81,34,0,30.32,N/A,10,10,
2016-11-22,33,41,25,32,27,74,88,59,0.02,30.28,N/A,17,10,Rain
2016-11-23,41,44,37,24,39,85,100,70,0.21,29.99,N/A,17,4,Rain
2016-11-24,39,43,35,26,34,84,92,76,T,30.17,N/A,17,10,Rain
2016-11-25,37,42,31,28,33,81,92,70,T,30.3,N/A,16,9,Rain
2016-11-26,40,47,32,25,33,75,85,65,0,30.28,N/A,15,10,
2016-11-27,38,44,32,27,35,88,100,76,0.05,29.96,N/A,23,5,Rain
2016-11-28,46,51,41,19,44,92,100,83,0.99,29.41,N/A,25,7,Rain
2016-11-29,51,57,44,14,41,69,86,51,0,29.49,N/A,22,10,
2016-11-30,40,45,34,25,30,81,92,70,T,29.63,N/A,21,10,Rain
2017-01-01,28,39,18,36,19,69,92,39,0,30.12,N/A,13,9,
2017-01-02,34,39,28,32,33,87,97,68,0.12,30.03,N/A,9,4,Fog Rain
2017-01-03,29,39,19,36,34,93,100,64,0,29.81,N/A,21,4,Fog Rain
2017-01-04,13,19,7,52,2,60,73,47,0,30.04,N/A,25,10,
2017-01-05,8,13,3,57,-3,61,69,53,T,30.09,N/A,20,10,Snow
2017-01-06,5,9,0,60,-7,62,75,49,T,30.29,N/A,16,10,
2017-01-07,9,18,0,56,-3,61,79,43,0,30.55,N/A,22,10,
2017-01-08,11,19,2,54,-3,56,75,37,0,30.63,N/A,21,10,
2017-01-09,26,33,18,39,19,67,84,49,0.02,30.18,N/A,22,8,Snow
2017-01-10,38,51,25,27,33,79,89,68,0.2,29.58,N/A,40,8,Rain
2017-01-11,34,43,25,31,30,85,100,70,0.33,29.78,N/A,22,6,Fog Rain Thunderstorm
2017-01-12,24,28,19,41,18,77,96,57,0.05,30.12,N/A,17,7,Rain Snow
2017-01-13,22,27,16,43,13,72,88,56,0,30.71,N/A,15,10,
2017-01-14,28,35,21,37,19,64,75,52,0,30.5,N/A,9,10,
2017-01-15,28,36,20,37,19,61,84,38,0,30.4,N/A,7,10,
2017-01-16,34,37,30,31,33,89,100,78,0.9,30.1,N/A,12,3,Rain
2017-01-17,37,39,35,28,36,96,100,92,0.48,29.85,N/A,16,5,Rain Thunderstorm
2017-01-18,33,36,30,32,32,91,100,82,T,30.09,N/A,16,5,Rain
2017-01-19,36,42,30,29,35,90,100,79,0.46,29.93,N/A,12,3,Rain
2017-01-20,41,43,38,24,39,96,100,92,0.18,29.64,N/A,13,2,Fog Rain
2017-01-21,50,59,40,15,44,81,100,62,T,29.55,N/A,20,5,Fog
2017-01-22,42,46,38,23,39,88,100,76,0.01,29.62,N/A,14,6,Fog Rain
2017-01-23,39,42,36,26,35,88,100,76,0,29.75,N/A,16,8,
2017-01-24,36,38,34,29,32,87,92,82,T,29.84,N/A,15,9,
2017-01-25,38,42,34,27,35,93,100,85,0.09,29.52,N/A,22,5,Rain Snow
2017-01-26,32,34,30,33,27,83,96,69,T,29.8,N/A,22,9,Rain Snow
2017-01-27,28,31,24,37,20,72,81,63,T,29.88,N/A,22,10,Snow
2017-01-28,27,29,24,38,20,72,81,63,T,29.79,N/A,20,9,
2017-01-29,25,28,21,40,15,61,68,53,T,29.86,N/A,22,9,Snow
2017-01-30,26,37,15,39,15,59,75,42,0.01,29.8,N/A,23,9,Snow
2017-01-31,37,39,35,28,31,76,92,59,0.03,29.72,N/A,25,10,Rain
2017-02-01,30,38,21,35,22,65,92,38,T,30.07,N/A,23,10,Snow
2017-02-02,19,24,14,46,5,56,67,44,0,30.39,N/A,22,10,
2017-02-03,21,28,14,44,3,49,67,31,0,30.46,N/A,20,10,
2017-02-04,22,33,10,43,8,57,80,33,0,30.2,N/A,23,10,
2017-02-05,31,38,24,34,20,63,81,45,0,30.01,N/A,18,10,
2017-02-06,38,55,21,27,36,78,100,55,T,29.82,N/A,15,5,Fog Rain
2017-02-07,41,50,32,24,41,91,100,82,0.47,29.46,N/A,25,4,Fog Rain Thunderstorm
2017-02-08,26,32,19,39,17,68,78,58,0,29.95,N/A,20,10,
2017-02-09,19,25,13,46,3,53,67,39,0,30.29,N/A,21,10,
2017-02-10,30,41,18,35,21,66,76,56,0,29.9,N/A,26,10,
2017-02-11,42,49,34,23,34,79,96,61,0,29.88,N/A,16,9,
2017-02-12,39,47,31,26,25,58,89,27,T,30.12,N/A,36,10,
2017-02-13,35,44,25,30,21,60,81,38,0,30.2,N/A,20,10,
2017-02-14,41,50,31,24,27,60,78,42,0,29.8,N/A,25,10,
2017-02-15,31,35,26,34,13,50,61,39,0,29.91,N/A,21,10,
2017-02-16,36,41,30,29,16,52,69,34,0,29.86,N/A,16,10,
2017-02-17,47,67,27,18,33,60,85,34,0,29.66,N/A,20,10,
2017-02-18,55,70,40,10,35,48,70,26,0,29.73,N/A,15,10,
2017-02-19,52,69,35,13,32,55,85,24,0,30.03,N/A,13,10,
2017-02-20,56,70,41,9,44,68,92,44,0,30.04,N/A,23,8,
2017-02-21,58,66,49,7,52,77,93,60,0.04,29.91,N/A,18,8,Rain
2017-02-22,59,68,50,6,53,77,96,58,0,29.74,N/A,22,5,Fog
2017-02-23,49,59,38,16,39,79,92,66,0.21,29.76,N/A,23,10,Rain
2017-02-24,37,40,33,28,36,87,92,82,0.15,29.52,N/A,24,6,Rain Thunderstorm
2017-02-25,28,33,23,37,17,69,82,55,T,29.81,N/A,24,9,Snow
2017-02-26,35,49,21,30,21,56,81,31,T,30.01,N/A,30,10,Rain
2017-02-27,41,54,27,24,31,63,81,45,0,30.1,N/A,16,10,
2017-02-28,54,60,47,11,51,82,93,71,0.65,29.63,N/A,25,7,Rain Thunderstorm
2017-03-01,43,54,32,22,33,85,100,69,0.12,29.7,N/A,29,5,Fog Rain Snow
2017-03-02,31,35,27,34,18,58,72,43,T,30.26,N/A,18,9,Snow
2017-03-03,27,33,21,38,7,45,58,31,0,30.57,N/A,23,10,
2017-03-04,35,42,28,30,25,69,85,53,0.01,30.49,N/A,24,8,Snow
2017-03-05,46,60,32,19,36,56,72,40,0,30.14,N/A,23,10,
2017-03-06,59,65,52,6,50,75,84,66,T,29.82,N/A,35,10,
2017-03-07,55,65,44,10,37,54,77,30,0.24,29.76,N/A,36,9,Rain Thunderstorm
2017-03-08,47,53,40,18,17,35,49,21,0,30.01,N/A,41,10,
2017-03-09,36,42,29,29,20,53,69,37,0,30.17,N/A,20,10,
2017-03-10,30,36,23,35,0,32,42,21,0,30.4,N/A,24,10,
2017-03-11,25,32,18,40,-3,29,39,19,0,30.5,N/A,17,10,
2017-03-12,27,36,18,38,9,54,85,23,0.05,30.4,N/A,16,8,Snow
2017-03-13,28,30,27,36,23,80,89,62,0.12,30.21,N/A,17,3,Fog Snow
2017-03-14,24,28,19,41,16,65,92,37,0.19,30.3,N/A,23,4,Fog Snow Thunderstorm
2017-03-15,25,33,16,40,8,49,61,36,0,30.37,N/A,21,10,
2017-03-16,30,42,18,35,13,47,64,30,0,30.3,N/A,12,10,
2017-03-17,43,50,36,22,33,76,92,59,0.03,30.02,N/A,28,6,Rain Snow
2017-03-18,39,45,32,26,30,64,70,58,0,30.14,N/A,24,10,
2017-03-19,41,53,29,24,30,66,85,46,0,30.28,N/A,24,10,
2017-03-20,46,54,37,19,39,70,89,50,0.13,30.02,N/A,21,9,Rain Thunderstorm
2017-03-21,44,54,33,21,26,61,82,39,0,30.23,N/A,25,10,
2017-03-22,33,37,28,32,18,54,63,44,0,30.53,N/A,23,10,
2017-03-23,40,50,29,25,24,55,75,34,0.02,30.26,N/A,26,10,Rain Thunderstorm
2017-03-24,62,82,42,3,40,51,76,25,T,29.96,N/A,30,10,Rain Thunderstorm
2017-03-25,44,47,41,21,40,86,96,76,0.71,30.02,N/A,20,5,Rain
2017-03-26,55,62,47,10,50,79,93,65,0.3,29.85,N/A,16,6,Rain
2017-03-27,47,52,42,18,44,84,93,74,T,29.92,N/A,14,4,Fog Rain
2017-03-28,43,50,36,22,36,77,92,61,0,30.12,N/A,18,9,
2017-03-29,42,49,35,23,35,80,100,60,0.11,30.2,N/A,21,6,Fog Rain
2017-03-30,42,45,39,23,39,87,92,82,1.84,29.75,N/A,28,5,Rain Thunderstorm
2017-03-31,40,44,36,25,34,80,92,67,0.02,29.82,N/A,23,7,Rain
2017-04-01,47,59,34,18,23,51,82,20,0,30.19,N/A,13,10,
2017-04-02,52,61,42,13,31,50,66,33,T,30.08,N/A,17,10,Rain
2017-04-03,50,54,46,15,43,76,93,59,0.19,29.51,N/A,16,6,Rain
2017-04-04,50,56,43,15,43,74,86,61,0.02,29.67,N/A,16,9,Rain
2017-04-05,44,47,40,21,39,80,89,71,1.04,29.77,N/A,31,5,Rain
2017-04-06,45,51,38,20,32,71,92,50,0.29,29.84,N/A,30,9,Rain
2017-04-07,46,54,37,19,20,45,70,19,0,30.08,N/A,22,10,
2017-04-08,53,68,37,12,32,46,59,33,0,29.96,N/A,25,10,
2017-04-09,67,77,57,0,47,49,55,43,0,29.73,N/A,33,10,
2017-04-10,60,78,41,5,50,64,89,38,0.32,29.82,N/A,36,9,Rain Thunderstorm
2017-04-11,48,54,41,17,39,77,100,54,T,30.13,N/A,20,7,Fog
2017-04-12,49,59,38,16,32,55,85,24,0,30.36,N/A,16,10,
2017-04-13,52,60,44,13,38,56,83,29,0.19,30.31,N/A,17,9,Rain
2017-04-14,57,66,47,8,44,66,84,48,0.06,30.17,N/A,16,10,Rain
2017-04-15,72,82,61,0,54,59,84,34,0.09,29.91,N/A,32,10,
2017-04-16,63,73,52,2,51,58,90,26,0.59,29.91,N/A,23,9,Rain Thunderstorm
2017-04-17,57,69,44,8,37,49,76,22,0,30.15,N/A,17,10,
2017-04-18,59,76,41,6,43,57,89,25,0,30.08,N/A,26,10,
2017-04-19,58,70,45,7,49,70,78,61,0.01,30.03,N/A,20,10,Rain Thunderstorm
2017-04-20,61,73,48,4,47,69,83,55,T,29.87,N/A,29,10,
2017-04-21,49,53,44,16,33,56,65,46,0,30.07,N/A,22,10,
2017-04-22,49,60,38,16,27,46,70,21,0,30.18,N/A,16,10,
2017-04-23,55,72,37,10,30,47,76,17,0,30.1,N/A,15,10,
2017-04-24,57,73,40,8,34,53,86,20,0,29.92,N/A,20,10,
2017-04-25,66,79,52,0,47,54,72,35,0,29.63,N/A,23,10,
2017-04-26,67,74,60,0,56,74,90,57,0.22,29.45,N/A,23,9,Rain
2017-04-27,52,62,41,13,46,81,97,65,0.14,29.51,N/A,28,8,Rain
2017-04-28,50,60,40,15,40,69,82,56,T,29.92,N/A,18,9,Rain
2017-04-29,43,46,40,22,37,76,93,58,1.95,30.1,N/A,32,6,Rain Thunderstorm
2017-04-30,45,47,42,20,42,91,96,86,1.32,29.81,N/A,21,3,Rain Thunderstorm
2017-05-01,51,57,45,14,44,80,100,59,0.09,29.45,N/A,26,8,Rain
2017-05-02,46,51,41,19,37,71,86,56,0.01,29.71,N/A,25,10,Rain
2017-05-03,46,56,35,19,32,62,92,32,0,30.14,N/A,14,10,
2017-05-04,49,54,43,16,36,62,71,53,0,29.98,N/A,21,10,
2017-05-05,51,61,41,14,38,61,83,39,T,29.83,N/A,28,10,Rain
2017-05-06,51,58,44,14,33,58,83,33,0.11,29.83,N/A,24,10,Rain
2017-05-07,48,59,36,17,25,42,59,24,0,30.02,N/A,17,10,
2017-05-08,46,57,34,19,26,52,76,28,0.02,30.1,N/A,15,10,Rain
2017-05-09,52,61,42,13,36,60,76,43,0.13,29.95,N/A,15,10,Rain
2017-05-10,56,67,44,9,45,71,96,46,0.87,29.91,N/A,20,6,Rain Thunderstorm
2017-05-11,57,65,49,8,45,67,93,40,T,29.94,N/A,15,8,
2017-05-12,59,73,45,6,41,57,82,31,0,29.96,N/A,15,10,
2017-05-13,65,82,47,0,45,56,80,32,0,29.86,N/A,24,10,
2017-05-14,61,71,51,4,41,61,83,39,0,29.91,N/A,18,10,
2017-05-15,66,82,50,0,48,55,71,39,0.02,29.92,N/A,22,10,Thunderstorm
2017-05-16,74,87,61,0,58,57,84,29,0,29.76,N/A,29,10,
2017-05-17,73,84,62,0,59,61,84,37,0.37,29.65,N/A,39,10,Rain Thunderstorm
2017-05-18,63,78,48,2,55,64,81,46,0,29.77,N/A,35,9,Rain Thunderstorm
2017-05-19,47,50,43,18,40,79,92,65,0.23,30.12,N/A,28,8,Rain
2017-05-20,56,64,48,9,49,77,93,61,0.34,30,N/A,22,7,Rain Thunderstorm
2017-05-21,58,65,51,7,52,75,97,52,0.05,29.91,N/A,23,7,Rain Thunderstorm
2017-05-22,61,73,48,4,46,56,80,31,0.01,29.96,N/A,23,10,
2017-05-23,59,62,55,6,54,80,93,67,0.33,29.77,N/A,17,8,Rain
2017-05-24,58,62,53,7,50,81,93,69,0.17,29.58,N/A,23,9,Rain
2017-05-25,61,69,52,4,51,72,89,55,0,29.62,N/A,18,10,
2017-05-26,62,71,52,3,53,75,93,57,0.53,29.82,N/A,16,8,Rain
2017-05-27,65,78,52,0,53,71,96,46,0,29.87,N/A,14,10,
2017-05-28,67,77,56,0,55,61,84,38,T,29.74,N/A,20,10,Thunderstorm
2017-05-29,66,77,55,0,46,50,72,27,0,29.81,N/A,30,10,
2017-05-30,64,74,54,1,44,54,77,31,T,29.92,N/A,24,10,Rain
2017-05-31,63,74,52,2,42,50,71,29,0,29.97,N/A,22,10,
2017-06-01,66,81,51,0,40,45,71,18,0,30.04,N/A,14,10,
2017-06-02,70,86,53,0,42,41,61,20,0,30.04,N/A,16,10,
2017-06-03,71,84,57,0,52,45,55,34,T,29.98,N/A,22,10,
2017-06-04,79,92,66,0,58,49,73,25,0,29.79,N/A,21,10,
2017-06-05,67,75,59,0,53,63,84,42,0,29.84,N/A,25,10,
2017-06-06,65,76,54,0,43,53,77,29,0,30.03,N/A,22,10,
2017-06-07,67,77,56,0,44,51,77,25,0,30.1,N/A,18,10,
2017-06-08,68,83,53,0,44,47,72,22,0.06,29.95,N/A,13,10,Rain
2017-06-09,76,87,65,0,55,52,68,35,T,29.78,N/A,17,10,Rain Thunderstorm
2017-06-10,77,90,64,0,52,50,78,22,0,29.81,N/A,31,10,
2017-06-11,83,93,73,0,58,43,58,28,0,29.88,N/A,24,10,
2017-06-12,84,95,73,0,61,46,60,31,0,29.91,N/A,26,10,
2017-06-13,78,88,68,0,63,62,78,45,0,29.93,N/A,20,10,Thunderstorm
