Inspection ID,DBA Name,AKA Name,License #,Address,City,State,Zip,Inspection Date,Inspection Type,Results
2144567,BEEZEE,BEEZEE,2078906,424 S WABASH ,CHICAGO,IL,60605,02/06/2018,Complaint,Pass
2144568,THE WIT,ROOF,2142351,201 N ,CHICAGO,IL,60601,02/06/2018,Canvass,Pass
2144562,THE WIT,CIBO,1915457,201 N ,CHICAGO,IL,60601,02/06/2018,Canvass,Pass
2144559,I DREAM OF FALAFEL,IDOF,2327396,243 S WABASH ,CHICAGO,IL,60604,02/06/2018,Canvass,Pass w/ Conditions
2144560,THE WIT,STATE & LAKE,1915447,201 N ,CHICAGO,IL,60601,02/06/2018,Canvass,Pass w/ Conditions
2144553,GIORDANO'S GREEKTOWN,GIORDANO'S GREEKTOWN,2412589,815 W VAN BUREN ,CHICAGO,IL,60607,02/06/2018,Canvass Re-Inspection,Pass
2144541,POKE POKE,POKE POKE,2536324,118 S WABASH ,CHICAGO,IL,60603,02/06/2018,Complaint,Pass
2144530,SONNETS ACADEMY-WEST LOOP,SONNETS ACADEMY-WEST LOOP,2355013,229 S PEORIA ,CHICAGO,IL,60607,02/06/2018,Canvass,Pass
2144528,GUCKENHEIMER & CNA,HUBBARD'S,1598117,333 S WABASH ,CHICAGO,IL,60604,02/06/2018,Canvass,Pass w/ Conditions
2144516,WJ NOODLES,WJ NOODLES,2578436,810 W JACKSON ,CHICAGO,IL,60607,02/06/2018,License Re-Inspection,Pass
2144495,TALAY,TALAY,2202317,1222 W MADISON ,CHICAGO,IL,60607,02/02/2018,Canvass Re-Inspection,Pass
2144493,OLIVE MEDITERRANEAN GRILL,OLIVE MEDITERRANEAN GRILL,2555849,186 W VAN BUREN ,CHICAGO,IL,60605,02/02/2018,Canvass,Pass w/ Conditions
2144485,ATINO'S PIZZA # 2 INC,ATINO'S PIZZA # 2 INC,1476348,570-572 W ROOSEVELT RD ,CHICAGO,IL,60607,02/02/2018,Canvass,Fail
2144483,LUKE'S,LUKE'S,20789,215 W JACKSON ,CHICAGO,IL,60606,02/02/2018,Canvass,Pass
2144462,PROTEIN BAR,PROTEIN BAR,2184293,235 S FRANKLIN ,CHICAGO,IL,60606,02/02/2018,Canvass,Pass w/ Conditions
2144460,ZAKI CHICAGO STYLE GRILLE,ZAKI CHICAGO STYLE GRILLE,2380158,610 W ROOSEVELT RD ,CHICAGO,IL,60607,02/02/2018,Canvass,Pass w/ Conditions
2102633,NELLCOTE,NELLCOTE,2102789,833-839 W RANDOLPH ,CHICAGO,IL,60607,10/26/2017,Canvass Re-Inspection,Fail
2144442,SUBWAY,SUBWAY,1904894,1300 S WABASH ,CHICAGO,IL,60605,02/02/2018,Recent Inspection,Pass
2144435,CHICAGO LUNCHBOX,CHICAGO LUNCHBOX,2560148,400 S FINANCIAL ,CHICAGO,IL,60605,02/02/2018,License,Pass
2144422,TOKYO LUNCH BOXES & CATERING,TOKYO LUNCH BOXES & CATERING,1816978,60 E JACKSON ,CHICAGO,IL,60604,02/01/2018,Canvass,Pass
2144413,MAC KELLYS GREENS & THINGS,MAC KELLYS GREENS & THINGS,61150,123 W MADISON ,CHICAGO,IL,60602,02/01/2018,Canvass Re-Inspection,Pass
2144390,ARAMARK-FIELD MUSEUM,EXPLORER CAFE,2284601,1400 S LAKE SHORE ,CHICAGO,IL,60605,02/01/2018,Complaint,Pass
2117099,AU BON PAIN,AU BON PAIN,1984957,1 W RANDOLPH ,CHICAGO,IL,60601,12/12/2017,Canvass,Pass
2144401,EXCHEQUER RESTAURANT,EXCHEQUER RESTAURANT,1732,224-226 S WABASH ,CHICAGO,IL,60604,02/01/2018,Complaint,Pass
2144388,LONDONHOUSE HOTEL,LONDON HOUSE HOTEL,2432541,85 E Wacker ,CHICAGO,IL,60601,02/01/2018,Canvass,Pass
2144384,THE FIELD BISTRO,THE FIELD BISTRO/CATERING EAST & WEST,2269757,1400 S LAKE SHORE ,CHICAGO,IL,60605,02/01/2018,Complaint,Fail
2144385,LONDONHOUSE HOTEL,LONDONHOUSE HOTEL,2432537,85 E Wacker ,CHICAGO,IL,60601,02/01/2018,Complaint,Pass w/ Conditions
2144377,ROOM 12,BONGO ROOM,1335879,1152 S WABASH ,CHICAGO,IL,60605,02/01/2018,Canvass Re-Inspection,Pass
2144376,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1044712,10 E JACKSON ,CHICAGO,IL,60604,02/01/2018,Canvass,Pass
2144368,TACO BELL,TACO BELL,2516600,407 S DEARBORN ,CHICAGO,IL,60605,02/01/2018,License,Fail
2144365,JUST SALAD,JUST SALAD,2378922,20 E JACKSON ,CHICAGO,IL,60604,02/01/2018,Complaint,Pass w/ Conditions
2144362,TACO BELL,TACO BELL,2516599,407 S DEARBORN ,CHICAGO,IL,60605,02/01/2018,License,Fail
2144341,FIRST DRAFT,FIRST DRAFT,2230618,649 S CLARK ,CHICAGO,IL,60605,01/31/2018,Canvass,Fail
2144338,FRESHII,FRESHII,2446395,1166 W MADISON ,CHICAGO,IL,60607,01/31/2018,Canvass Re-Inspection,Pass w/ Conditions
2144334,SUBWAY,SUBWAY,70217,300 E RANDOLPH ,CHICAGO,IL,60601,01/31/2018,Canvass,Pass
2144328,5 STAR INDIA,5 STAR INDIA & PAKISTANI CUISINE,1647488,420 S CLARK ,CHICAGO,IL,60605,01/31/2018,Complaint,Fail
2144327,BUTTERFLY SUSHI BAR AND THAI CUISINE ON MADISON ST,BUTTERFLY SUSHI BAR,2074427,1131 W MADISON ,CHICAGO,IL,60607,01/31/2018,Canvass,Pass
2144320,"11 DINING, LLC",FOODA SWITCHING STATIONS,2569547,440 S LA SALLE ,CHICAGO,IL,60605,01/31/2018,License Re-Inspection,Pass
2144319,"11 DINING, LLC",FOODA SWITCHING STATIONS,2559668,440 S LA SALLE ,CHICAGO,IL,60605,01/31/2018,Canvass Re-Inspection,Pass
2144318,WJ NOODLES,WJ NOODLES,2578436,810 W JACKSON ,CHICAGO,IL,60607,01/31/2018,License,Fail
2144309,THE ROOST CAROLINA KITCHEN,ROOST CHICKEN & BUSCUITS,2577971,400 S FINANCIAL ,CHICAGO,IL,60605,01/31/2018,License,Pass
2144301,HALSTED STREET DELI,ERIK'S DELI,2349632,333 S State ,CHICAGO,IL,60604,01/31/2018,Canvass,Pass
2144291,BOTTOM LOUNGE,BOTTOM LOUNGE,1884298,1375 W LAKE ,CHICAGO,IL,60607,01/30/2018,Canvass,Pass
2144270,MARKET CREATIONS,MARKET CREATIONS,2556028,444 W LAKE ,CHICAGO,IL,60606,01/30/2018,License,Pass
2144266,ROOM 12,BONGO ROOM,1335879,1152 S WABASH ,CHICAGO,IL,60605,01/30/2018,Canvass Re-Inspection,Fail
2144252,RUSSIAN TEA TIME,RUSSIAN TEA TIME,32843,77 E ADAMS ,CHICAGO,IL,60603,01/30/2018,Complaint Re-Inspection,Pass
2144248,BAR TAKITO,BAR TAKITO,2333013,952 W LAKE ,CHICAGO,IL,60607,01/30/2018,Canvass,Pass w/ Conditions
2144247,SWEET GREEN,SWEET GREEN,2511729,1 N DEARBORN ,CHICAGO,IL,60602,01/30/2018,Complaint,Pass
2136202,GIORDANO'S ON JACKSON,GIORDANO'S ON JACKSON,2417836,223-225 W JACKSON ,CHICAGO,IL,60606,01/30/2018,Canvass Re-Inspection,Pass
2144236,CAFFE BACI,CAFFE BACI,39265,225 W WACKER ,CHICAGO,IL,60606,01/30/2018,Canvass,Pass
2144235,MAC KELLYS GREENS & THINGS,MAC KELLYS GREENS & THINGS,61150,123 W MADISON ,CHICAGO,IL,60602,01/30/2018,Canvass,Fail
2144225,HARVEST JUICERY,HARVEST JUICERY,2304347,1012 W LAKE ,CHICAGO,IL,60607,01/30/2018,Canvass,Pass
2144222,REPUB,PEACH AND GREEN,2418972,33 S WABASH ,CHICAGO,IL,60603,01/30/2018,Canvass,Fail
2136209,THE CORNED BEEF FACTORY SANDWICH SHOP,THE CORNED BEEF FACTORY SANDWICH SHOP,2369237,1009-1011 W LAKE ,CHICAGO,IL,60607,01/30/2018,Canvass,Fail
2136195,THE CHICAGO FIREHOUSE RESTAURANT,THE CHICAGO FIREHOUSE RESTAURANT,2476940,1401 S MICHIGAN ,CHICAGO,IL,60605,01/29/2018,Complaint Re-Inspection,Pass
2136187,VOLCANO SUSHI CAFE,VOLCANO SUSHI CAFE,2373791,1062 W TAYLOR ,CHICAGO,IL,60607,01/29/2018,Complaint,Pass w/ Conditions
2136188,GIORDANO'S ON JACKSON,GIORDANO'S ON JACKSON,2417836,223-225 W JACKSON ,CHICAGO,IL,60606,01/29/2018,Canvass,Pass w/ Conditions
2136180,ARMAND'S VICTORY TAP,ARMAND'S VICTORY TAP,2458076,1416 S MICHIGAN ,CHICAGO,IL,60605,01/29/2018,Complaint,Pass
2136171,MEZZA,MEZZA,2359993,141 W JACKSON ,CHICAGO,IL,60604,01/29/2018,Canvass,Pass
2136158,GIORDANO'S GREEKTOWN,GIORDANO'S GREEKTOWN,2412589,815 W VAN BUREN ,CHICAGO,IL,60607,01/29/2018,Canvass,Fail
2136133,SUBWAY SANDWICH,SUBWAY,2374636,630 S CLARK ,CHICAGO,IL,60605,01/29/2018,Complaint,Pass
2136146,UMAI,UMAI,2183709,730 S CLARK ,CHICAGO,IL,60605,01/29/2018,Complaint,Fail
2136145,CERES CAFE,CERES CAFE,18237,141 W JACKSON ,CHICAGO,IL,60604,01/29/2018,Canvass,Pass
2136139,Subway Sandwiches,Subway Sandwiches,2017995,808 W JACKSON ,CHICAGO,IL,60607,01/29/2018,Canvass Re-Inspection,Pass
2136130,SOHO HOUSE,PIZZA EAST & CHICKEN SHOP,2298788,113-125 N GREEN ,CHICAGO,IL,60607,01/29/2018,Canvass Re-Inspection,Pass
2136128,CELLARS MARKET,CELLARS MARKET,18241,141 W JACKSON ,CHICAGO,IL,60604,01/29/2018,Canvass,Pass
2136115,FRESHII,FRESHII,2283610,111 W JACKSON ,CHICAGO,IL,60604,01/26/2018,Complaint Re-Inspection,Pass
2136110,TALAY,TALAY,2202317,1222 W MADISON ,CHICAGO,IL,60607,01/26/2018,Canvass,Fail
2136100,GODDESS AND THE BAKER,GODDESS AND THE BAKER,2476370,121 W Wacker ,CHICAGO,IL,60601,01/26/2018,Complaint,Pass
2136101,WOW BAO,WOW BAO,1742905,175 W JACKSON ,CHICAGO,IL,60604,01/26/2018,Canvass,Pass
2136096,FRESHII,FRESHII,2446395,1166 W MADISON ,CHICAGO,IL,60607,01/26/2018,Canvass Re-Inspection,Fail
2136093,KAMEHACHI  SUSHI CAFE,KAMEHACHI  SUSHI CAFE,1645648,311 S WACKER ,CHICAGO,IL,60606,01/26/2018,Canvass,Pass w/ Conditions
2136071,KIDS + COMPANY,KIDS + COMPANY,2551686,80 W HARRISON ,CHICAGO,IL,60605,01/26/2018,License,Pass
2136061,PANERA BREAD,PANERA BREAD,2129398,2 N MICHIGAN ,CHICAGO,IL,60602,01/26/2018,Complaint,Pass
2136056,HAROLD'S SHRIMP & CHICKEN 2,HAROLD'S SHRIMP & CHICKEN 2,2578273,518 W HARRISON ,CHICAGO,IL,60607,01/26/2018,License,Pass
2136049,ROTI MEDITERRANEAN GRILL,ROTI MEDITERRAREAN GRILL,1985041,310 W ADAMS ,CHICAGO,IL,60606,01/26/2018,Canvass,Pass w/ Conditions
2136042,WYNDHAM GRAND CHICAGO RIVERFRONT,WYNDHAM GRAND CHICAGO RIVERFRONT,2189449,71 E WACKER ,CHICAGO,IL,60601,01/26/2018,Complaint Re-Inspection,Pass
2136039,HALSTED STREET DELI & BAGEL,HALSTED STREET DELI & BAGEL,2500800,311 S WACKER ,CHICAGO,IL,60606,01/26/2018,Canvass,Pass w/ Conditions
2136024,NELLCOTE,NELLCOTE,2102789,833-839 W RANDOLPH ,CHICAGO,IL,60607,01/25/2018,Canvass,Pass
2136011,MACY'S,MARKET PLACE/STARBUCKS COFFE/FRANGO/GODIVA,61210,111 N ,CHICAGO,IL,60602,01/25/2018,Complaint,Pass
2104565,SOUNDING,SOUNDING,20442,1200 S LAKE SHORE ,CHICAGO,IL,60605,11/13/2017,Canvass,Pass
2135990,ZEUS GYROS INC,ZEUS GYROS INC,46817,806 W JACKSON ,CHICAGO,IL,60607,01/25/2018,Canvass,Pass
2135986,SUBWAY,SUBWAY,1904894,1300 S WABASH ,CHICAGO,IL,60605,01/25/2018,Recent Inspection,Pass
2135973,LAND AND LAKE KITCHEN,LAND AND LAKE KITCHEN,2528182,81 E WACKER ,CHICAGO,IL,60601,01/25/2018,Canvass,Pass w/ Conditions
2135965,KIDS + COMPANY,KIDS + COMPANY,2314796,1255 S ,CHICAGO,IL,60605,01/25/2018,License,Pass
2135959,KIDS + COMPANY,KIDS + COMPANY,2551672,847 W JACKSON ,CHICAGO,IL,60607,01/25/2018,License,Pass
2135957,BURRITO BEACH,BURRITO BEACH,1676863,233 N MICHIGAN ,CHICAGO,IL,60601,01/25/2018,Canvass Re-Inspection,Pass
2135949,THE CHICAGO FIREHOUSE RESTAURANT,THE CHICAGO FIREHOUSE RESTAURANT,2476940,1401 S MICHIGAN ,CHICAGO,IL,60605,01/24/2018,Complaint Re-Inspection,Fail
2135933,BURRITO BEACH,BURRITO BEACH,1676863,233 N MICHIGAN ,CHICAGO,IL,60601,01/24/2018,Canvass,Pass w/ Conditions
2135932,"Arby's /SBA,LTD",Arby's,1892053,5 N WELLS ,CHICAGO,IL,60606,01/24/2018,Canvass,Pass
2135908,POTBELLY SANDWICH WORKS # 100,POTBELLY SANDWICH WORKS # 100,1620704,209 S LA SALLE ,CHICAGO,IL,60604,01/24/2018,Canvass,Pass
2135929,SUSHI SAI,SUSHI SAI,1893197,123 N WACKER ,CHICAGO,IL,60606,01/24/2018,Canvass Re-Inspection,Pass
2135926,BE LEAF,BE LEAF,2405204,29 N WACKER ,CHICAGO,IL,60606,01/24/2018,Canvass Re-Inspection,Pass
2135915,KIDS + COMPANY CHICAGO,KIDS + COMPANY CHICAGO,2269981,1313 W RANDOLPH ,CHICAGO,IL,60607,01/24/2018,License,Pass
2135921,OFF THE TRACKS,OFF THE TRACKS,2162577,190 N WELLS ,CHICAGO,IL,60606,01/24/2018,Complaint,Pass w/ Conditions
2135912,TACO MADRE,TACO MADRE,2563426,823 S ,CHICAGO,IL,60605,01/24/2018,License Re-Inspection,Pass
2135911,TACO MADRE,TACO MADRE,2563425,823 S ,CHICAGO,IL,60605,01/24/2018,License Re-Inspection,Pass
2135893,THE POLENTA BAR,THE POLENTA BAR,2484100,1002 W LAKE ,CHICAGO,IL,60607,01/23/2018,Canvass,Pass
2135887,BE LEAF,BE LEAF,2405204,29 N WACKER ,CHICAGO,IL,60606,01/23/2018,Canvass,Fail
2135878,CEMITAS PUEBLA,CEMITAS PUEBLA,2328466,817 W FULTON MARKET ,CHICAGO,IL,60607,01/23/2018,Complaint Re-Inspection,Pass
2135862,SODEXHO,CONFRENCE CENTER,20432,230 S LA SALLE ,CHICAGO,IL,60604,01/23/2018,Canvass,Pass
2135855,WYNDHAM GRAND CHICAGO RIVERFRONT,WYNDHAM GRAND CHICAGO RIVERFRONT,2189449,71 E WACKER ,CHICAGO,IL,60601,01/23/2018,Canvass,Pass w/ Conditions
2135847,SODEXO@FEDERAL RESERVE BANK-61029001,SODEXO@FEDERAL RESERVE BANK,2560852,230 S LA SALLE ,CHICAGO,IL,60604,01/23/2018,License,Pass
2135846,BOMBACIGNO'S,BOMBACIGNO'S,70124,558 W VAN BUREN ,CHICAGO,IL,60607,01/23/2018,Canvass,Pass w/ Conditions
2135830,ERIK'S DELI,ERIK'S DELI,2569307,525 W VAN BUREN ,CHICAGO,IL,60607,01/23/2018,Canvass,Pass
2135807,Subway Sandwiches,Subway Sandwiches,2017995,808 W JACKSON ,CHICAGO,IL,60607,01/22/2018,Canvass,Fail
2135812,THE CHICAGO FIREHOUSE RESTAURANT,THE CHICAGO FIREHOUSE RESTAURANT,2476940,1401 S MICHIGAN ,CHICAGO,IL,60605,01/22/2018,Complaint,Fail
2135802,RONNY'S ORIGINAL STEAK HOUSE,RONNY'S ORIGINAL STEAK HOUSE,1069683,100 W RANDOLPH ,CHICAGO,IL,60601,01/22/2018,Canvass,Pass
2135757,JIMMY JOHN'S,JIMMY JOHN'S,1874575,200 E RANDOLPH ,CHICAGO,IL,60601,01/22/2018,Canvass,Pass w/ Conditions
2135752,SUBWAY,SUBWAY,1904894,1300 S WABASH ,CHICAGO,IL,60605,01/22/2018,Canvass Re-Inspection,Pass
2135784,ROOM 12,BONGO ROOM,1335879,1152 S WABASH ,CHICAGO,IL,60605,01/22/2018,Canvass,Fail
2135778,SOHO HOUSE,PIZZA EAST & CHICKEN SHOP,2298788,113-125 N GREEN ,CHICAGO,IL,60607,01/22/2018,Complaint,Fail
2135769,FRESHII,FRESHII,2309263,50 E WASHINGTON ,CHICAGO,IL,60602,01/22/2018,Complaint,Pass w/ Conditions
2135766,KINDERCARE LEARNING CENTERS,KINDERCARE LEARNING CENTERS,2215769,1501 S ,CHICAGO,IL,60605,01/22/2018,Canvass,Pass
2145675,SOHO HOUSE,SOHO HOUSE,2307956,113-125 N GREEN ,CHICAGO,IL,60607,01/22/2018,Canvass,Pass
2135749,BOWLS & BAO,BOWLS & BAO,2451565,214 W VAN BUREN ,CHICAGO,IL,60607,01/22/2018,Canvass Re-Inspection,Pass
2135744,POTBELLY SANDWICH WORKS,POTBELLY SANDWICH WORKS,2099528,200 S MICHIGAN ,CHICAGO,IL,60604,01/22/2018,Canvass,Pass w/ Conditions
2135723,BROWN BAG SEAFOOD COMPANY,BROWN BAG SEAFOOD COMPANY,2279085,340 E RANDOLPH ,CHICAGO,IL,60601,01/19/2018,Canvass,Pass
2135724,HANNAH'S BRETZEL 227 W. MONROE LLC,HANNAH'S BRETZEL,2428372,227 W MONROE ,CHICAGO,IL,60606,01/19/2018,Canvass,Pass
2135708,AU BON PAIN,AU BON PAIN,1979983,200 W ADAMS ,CHICAGO,IL,60606,01/19/2018,Canvass,Pass
2135719,ROANOKE,RESIDENCE INN,2398426,11 S LA SALLE ,Chicago,IL,60603,01/19/2018,Canvass,Pass w/ Conditions
2135711,GRANGE HALL BURGER BAR / BACK DOOR SALOON,GRANGE HALL BURGER BAR / BACK DOOR SALOON,2505968,844 W RANDOLPH ,CHICAGO,IL,60607,01/19/2018,Complaint Re-Inspection,Pass
2135695,PRET A MANGER,PRET A MANGER,2103296,73 W MONROE ,CHICAGO,IL,60603,01/19/2018,Canvass,Pass
2135689,Papa John's Pizza & Yogenfruz,Papa John's Pizza & Yogenfruz,2069775,1151 W Taylor ,CHICAGO,IL,60607,01/19/2018,Complaint,Pass
2135687,RADISSON BLU AQUA,FILINI BAR & RESTAURANT,2088686,221 N COLUMBUS ,CHICAGO,IL,60601,01/19/2018,Canvass,Pass w/ Conditions
2135686,ALONTI CAFE,ALONTI DELI CATERING KITCHEN,2179658,300 S RIVERSIDE ,CHICAGO,IL,60606,01/19/2018,Canvass,Pass w/ Conditions
2135672,"11 DINING,  LLC",NORTHERN TRUST FOOD HALL,2476878,50 S LA SALLE ,CHICAGO,IL,60603,01/19/2018,Canvass,Pass
2135670,SCAFURI BAKERY,SCAFURI BAKERY,2202147,1337 W TAYLOR ,CHICAGO,IL,60607,01/19/2018,Canvass,Pass
2135654,ALONTI DELI,ALONTI DELI,34514,300 S RIVERSIDE ,CHICAGO,IL,60606,01/19/2018,Canvass,Pass w/ Conditions
2135643,THE SCOUT,THE SCOUT,2084171,1301 S WABASH ,CHICAGO,IL,60605,01/18/2018,Canvass Re-Inspection,Pass
2135636,BISTRO 151/BAR AT 151,AMERICAN CRAFT,1922,151 E WACKER ,CHICAGO,IL,60601,01/18/2018,Canvass,Pass
2135625,TACO FRESCO,TACO FRESCO,1740135,29 N WACKER ,CHICAGO,IL,60606,01/18/2018,Canvass,Pass
2135628,STETSON'S,STETSON'S,1932,151 E WACKER ,CHICAGO,IL,60601,01/18/2018,Canvass,Pass
2135621,REGENCY CATERERS,WEST TOWER KITCHEN,1929,151 E WACKER ,CHICAGO,IL,60601,01/18/2018,Canvass,Pass
2135618,THE GALLERY,THE LIVING ROOM,1937,151 E WACKER ,CHICAGO,IL,60601,01/18/2018,Canvass,Pass
2135616,FAT EDDIE'S EMPLOYEE CAFETERIA,FAT EDDIE'S EMPLOYEE CAFETERIA,1928,151 E WACKER ,CHICAGO,IL,60601,01/18/2018,Canvass,Pass
2135619,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649366,35 E MONROE ,CHICAGO,IL,60603,01/18/2018,Complaint Re-Inspection,Pass
2135617,SUSHI SAI,SUSHI SAI,1893197,123 N WACKER ,CHICAGO,IL,60606,01/18/2018,Canvass Re-Inspection,Fail
2135615,BIG,BIG BAR,1918,151 E WACKER ,CHICAGO,IL,60601,01/18/2018,Canvass,Pass
2135614,HYATT REGENCY,MARKET CHICAGO,2192834,151 E WACKER ,CHICAGO,IL,60601,01/18/2018,Canvass,Pass
2135613,EAST TOWER MAIN KITCHEN,EAST TOWER MAIN KITCHEN,1939,151 E WACKER ,CHICAGO,IL,60601,01/18/2018,Canvass,Pass
2135591,STARBUCKS COFFEE #282,STARBUCKS COFFEE #282,23079,555 S DEARBORN ,CHICAGO,IL,60605,01/18/2018,Complaint,Pass w/ Conditions
2135592,MUGHAL INDIA INC,MUGHAL INDIA RESTAURANT,2119771,560 W VAN BUREN ,CHICAGO,IL,60607,01/18/2018,Canvass Re-Inspection,Pass
2135586,SPOTTED MONKEY,SPOTTED MONKEY,2431840,335 S FRANKLIN ,CHICAGO,IL,60606,01/18/2018,Canvass,Pass w/ Conditions
2135521,SOUTH LOOP MONTESSORI SCHOOL,SOUTH LOOP MONTESSORI SCHOOL,2517217,47 W POLK ,CHICAGO,IL,60605,01/17/2018,License,Pass
2135573,PRIDE OF CHICAGO,URBAN COUNTER,2043262,1221-1223 S Wabash ,CHICAGO,IL,60605,01/18/2018,Canvass Re-Inspection,Pass
2135571,BOWLS & BAO,BOWLS & BAO,2451565,214 W VAN BUREN ,CHICAGO,IL,60607,01/18/2018,Canvass,Fail
2135565,SUBWAY,SUBWAY,1904894,1300 S WABASH ,CHICAGO,IL,60605,01/18/2018,Canvass Re-Inspection,Fail
2135562,INGRACE'S COMPANY V,MARKET CREATIONS,2437803,315 S LA SALLE ,CHICAGO,IL,60604,01/18/2018,Canvass,Pass w/ Conditions
2135548,FALAFEL ISLAND,FALAFEL ISLAND,2437922,24 E ADAMS ,CHICAGO,IL,60603,01/17/2018,Complaint Re-Inspection,Pass
2135532,PAT'S PIZZA,PAT'S PIZZA,1817276,628 S CLARK ,CHICAGO,IL,60605,01/17/2018,Complaint,Pass
2135513,SUBWAY,SUBWAY,2289496,1232 S CANAL ,CHICAGO,IL,60607,01/17/2018,Canvass,Pass
2135508,CORNER BAKERY CAFE,CORNER BAKERY CAFE,1649320,224 S MICHIGAN ,CHICAGO,IL,60604,01/17/2018,Canvass,Pass
2135505,AURELIO'S PIZZA,AURELIO'S PIZZA,2293742,1212 S MICHIGAN ,CHICAGO,IL,60605,01/16/2018,Canvass Re-Inspection,Pass w/ Conditions
2135504,BI BI BOP,BI BI BOP,2549556,24 E JACKSON ,CHICAGO,IL,60604,01/16/2018,Canvass,Pass w/ Conditions
2135498,CATCH THIRTY FIVE,CATCH THIRTY FIVE,19903,35 W WACKER ,CHICAGO,IL,60601,01/16/2018,Suspected Food Poisoning,Pass w/ Conditions
2135465,NOODLES & COMPANY,NOODLES & COMPANY,2263045,1 S FRANKLIN ,CHICAGO,IL,60606,01/16/2018,Canvass,Pass
2135482,POTBELLY SANDWICH WORKS LLC,POTBELLY SANDWICH WORKS LLC,1353702,55 E JACKSON ,CHICAGO,IL,60604,01/16/2018,Canvass,Pass
2135479,CEMITAS PUEBLA,CEMITAS PUEBLA,2328466,817 W FULTON MARKET ,CHICAGO,IL,60607,01/16/2018,Complaint,Fail
2135455,"11 DINING, LLC",FOODA SWITCHING STATIONS,2569547,440 S LA SALLE ,CHICAGO,IL,60605,01/16/2018,License,Fail
2135450,DUCK DUCK GOAT,DUCK DUCK GOAT,2398966,851-857 W FULTON MARKET ,CHICAGO,IL,60607,01/16/2018,Complaint,Pass
2135453,"11 DINING, LLC",FOODA SWITCHING STATIONS,2559668,440 S LA SALLE ,CHICAGO,IL,60605,01/16/2018,Canvass,Fail
2135452,BLACKWOOD BBQ,BLACKWOOD BBQ,2483577,233 N Michigan ,CHICAGO,IL,60601,01/16/2018,Canvass,Pass
2135447,SOPRAFFINA MARKETCAFFE,SOPRAFFINA MARKETCAFFE,46781,222 W ADAMS ,CHICAGO,IL,60606,01/16/2018,Canvass Re-Inspection,Pass
2135439,HALSTED STREET DELI,HALSTED STREET DELI,2189538,233 N MICHIGAN ,CHICAGO,IL,60601,01/16/2018,Canvass,Pass w/ Conditions
2135430,BEATRIX,BEATRIX,2501681,834-842 W FULTON MARKET ,CHICAGO,IL,60607,01/16/2018,Canvass,Pass
2135422,SBARRO,SBARRO,45411,333 S ,CHICAGO,IL,60604,01/16/2018,Canvass Re-Inspection,Pass w/ Conditions
2135416,SBARRO,SBARRO,45411,333 S ,CHICAGO,IL,60604,01/12/2018,Canvass,Fail
2135402,THE FAIRMONT CHICAGO,BANQUET & MEETING RMS,1573767,200 N COLUMBUS ,CHICAGO,IL,60601,01/12/2018,Canvass,Pass
2135400,THE FAIRMONT CHICAGO/MILLENIUM ROOM,COLUMBUS TAP,1548267,200 N COLUMBUS ,CHICAGO,IL,60601,01/12/2018,Canvass,Pass w/ Conditions
2135386,HOT WOKS COOL SUSHI,HOT WOKS COOL SUSHI,2016725,300 W ADAMS ,CHICAGO,IL,60606,01/12/2018,Complaint,Pass w/ Conditions
2135364,PRET A MANAGER,PRET A MANAGER,2055067,211 W ADAMS ,CHICAGO,IL,60606,01/12/2018,Canvass,Pass
2135232,MINGHIN ON GRANT PARK,MINGHIN CUISIN,2422780,333 E BENTON ,CHICAGO,IL,60601,01/10/2018,Canvass,Pass
2135338,SUBWAY 7709,SUBWAY,1544951,177 N WELLS ,CHICAGO,IL,60606,01/11/2018,Canvass,Pass w/ Conditions
2088596,"MMG W. JACKSON IL, INC.",MUSCLE MAKER,2536568,111 W JACKSON ,CHICAGO,IL,60604,09/21/2017,License,Pass
2135327,NOODLES & COMPANY #673,NOODLES & COMPANY,2308660,1100 S CANAL ,CHICAGO,IL,60607,01/11/2018,Canvass Re-Inspection,Pass
2135326,PRIDE OF CHICAGO,URBAN COUNTER,2043262,1221-1223 S Wabash ,CHICAGO,IL,60605,01/11/2018,Canvass,Fail
2135315,SUSHI SAI,SUSHI SAI,1893197,123 N WACKER ,CHICAGO,IL,60606,01/11/2018,Canvass,Fail
2135316,RYO SUSHI,RYO SUSHI,2404416,62 E MADISON ,CHICAGO,IL,60602,01/11/2018,Complaint,Pass
2135311,PANERA BREAD #987,PANERA BREAD #987,1768213,1101 S CANAL ,CHICAGO,IL,60607,01/11/2018,Canvass Re-Inspection,Pass
2135306,AURELIO'S PIZZA,AURELIO'S PIZZA,2293742,1212 S MICHIGAN ,CHICAGO,IL,60605,01/11/2018,Canvass,Pass w/ Conditions
2135264,SUBWAY,SUBWAY,1904894,1300 S WABASH ,CHICAGO,IL,60605,01/11/2018,Canvass,Fail
2135289,WABASH TAP,WABASH TAP,70403,1233 S WABASH ,CHICAGO,IL,60605,01/11/2018,Canvass,Pass
2135290,FORMENTO'S,FORMENTO'S/NONNA'S,2359723,917-923 W RANDOLPH ,CHICAGO,IL,60607,01/11/2018,Complaint Re-Inspection,Pass
2135287,POPEYES/GOLD COAST DOGS,POPEYES/GOLD COAST DOGS,61116,159 N WABASH ,CHICAGO,IL,60601,01/11/2018,Complaint,Pass
